ToolName,ModelName,Strength,TimeSeconds,Size,ErrorType
pmedici,UNIFORM_ALL_10,2,4.81,628,
caopt,UNIFORM_ALL_14,2,293.35,314,
acts,UNIFORM_ALL_14,2,0.42,325,
cagen,UNIFORM_ALL_14,2,0.01,325,
kali,UNIFORM_ALL_14,2,9.57,521,
medici,UNIFORM_ALL_14,2,37.0,304,
pmedici,UNIFORM_ALL_14,2,3.88,467,
caopt,MCAC_8,2,20.17,113,
acts,MCAC_8,2,125.86,103,
kali,MCAC_8,2,3.39,14,Invalid
medici,MCAC_8,2,7.19,103,
pmedici,MCAC_8,2,84.0,118,
caopt,HIGHLY_CONSTRAINED_0,2,24.26,258,
acts,HIGHLY_CONSTRAINED_0,2,1.22,256,
cagen,HIGHLY_CONSTRAINED_0,2,0.02,260,
kali,HIGHLY_CONSTRAINED_0,2,5.04,202,Invalid
medici,HIGHLY_CONSTRAINED_0,2,45.32,263,
pmedici,HIGHLY_CONSTRAINED_0,2,4.19,318,
caopt,FM_3,2,0.38,10,
acts,FM_3,2,0.74,13,
cagen,FM_3,2,0.0,12,
kali,FM_3,2,2.81,55,Invalid
medici,FM_3,2,1.11,11,
pmedici,FM_3,2,2.13,21,
caopt,MCA_26,2,16.91,169,
acts,MCA_26,2,0.35,175,
cagen,MCA_26,2,0.0,174,
kali,MCA_26,2,4.06,234,
medici,MCA_26,2,27.94,168,
pmedici,MCA_26,2,2.2,249,
caopt,BOOLC_8,2,0.26,5,
acts,BOOLC_8,2,1.23,4,
cagen,BOOLC_8,2,0.08,4,
kali,BOOLC_8,2,2.41,2,
medici,BOOLC_8,2,0.04,4,
pmedici,BOOLC_8,2,2.06,4,
caopt,NUMC_4,2,85.68,226,
acts,NUMC_4,2,2.56,233,
cagen,NUMC_4,2,155.99,226,
kali,NUMC_4,2,2.49,0,Timeout
medici,NUMC_4,2,0.18,0,Timeout
caopt,MCA_11,2,4.8,155,
acts,MCA_11,2,0.3,154,
cagen,MCA_11,2,0.0,154,
kali,MCA_11,2,3.14,169,
medici,MCA_11,2,8.09,154,
pmedici,MCA_11,2,2.04,168,
caopt,CNF_27,2,11.04,203,
acts,CNF_27,2,0.75,204,
cagen,CNF_27,2,0.01,203,
kali,CNF_27,2,3.83,29,Invalid
medici,CNF_27,2,36.64,206,
caopt,HIGHLY_CONSTRAINED_3,2,42.66,196,
kali,HIGHLY_CONSTRAINED_3,2,4.44,86,Invalid
medici,HIGHLY_CONSTRAINED_3,2,30.28,175,
caopt,BOOLC_6,2,0.59,16,
acts,BOOLC_6,2,0.83,10,
cagen,BOOLC_6,2,0.0,10,
kali,BOOLC_6,2,2.39,39,
medici,BOOLC_6,2,0.13,8,
pmedici,BOOLC_6,2,2.02,32,
caopt,NUMC_13,2,111.16,187,
acts,NUMC_13,2,0.93,190,
cagen,NUMC_13,2,0.02,190,
kali,NUMC_13,2,5.11,294,Invalid
medici,NUMC_13,2,0.0,19,Invalid
caopt,NUMC_24,2,66.99,277,
kali,NUMC_24,2,4.18,36,Invalid
medici,NUMC_24,2,0.0,5,Invalid
caopt,MCA_19,2,10.21,197,
acts,MCA_19,2,0.34,196,
cagen,MCA_19,2,0.0,196,
kali,MCA_19,2,3.99,248,
medici,MCA_19,2,30.99,197,
pmedici,MCA_19,2,2.15,238,
caopt,UNIFORM_BOOLEAN_1,2,0.26,9,
acts,UNIFORM_BOOLEAN_1,2,0.29,10,
cagen,UNIFORM_BOOLEAN_1,2,0.0,10,
kali,UNIFORM_BOOLEAN_1,2,2.18,26,
medici,UNIFORM_BOOLEAN_1,2,0.14,8,
pmedici,UNIFORM_BOOLEAN_1,2,1.86,32,
caopt,NUMC_28,2,3.61,97,
acts,NUMC_28,2,1.08,93,
cagen,NUMC_28,2,0.02,89,
kali,NUMC_28,2,2.72,28,Invalid
medici,NUMC_28,2,0.0,3,Invalid
caopt,MCAC_23,2,17.33,182,
acts,MCAC_23,2,0.71,186,
cagen,MCAC_23,2,0.01,188,
kali,MCAC_23,2,5.05,218,Invalid
medici,MCAC_23,2,29.78,182,
pmedici,MCAC_23,2,13.81,219,
caopt,CNF_10,2,6.42,184,
acts,CNF_10,2,0.59,183,
cagen,CNF_10,2,0.0,183,
kali,CNF_10,2,4.05,140,Invalid
medici,CNF_10,2,18.66,184,
pmedici,CNF_10,2,3.23,192,
caopt,MCAC_1,2,50.08,230,
kali,MCAC_1,2,3.45,37,Invalid
medici,MCAC_1,2,28.12,222,
caopt,HIGHLY_CONSTRAINED_29,2,35.36,258,
acts,HIGHLY_CONSTRAINED_29,2,0.89,259,
cagen,HIGHLY_CONSTRAINED_29,2,0.04,264,
kali,HIGHLY_CONSTRAINED_29,2,3.87,103,Invalid
medici,HIGHLY_CONSTRAINED_29,2,50.87,270,
pmedici,HIGHLY_CONSTRAINED_29,2,12.19,350,Invalid
caopt,HIGHLY_CONSTRAINED_12,2,32.94,295,
kali,HIGHLY_CONSTRAINED_12,2,4.74,237,Invalid
medici,HIGHLY_CONSTRAINED_12,2,46.14,289,
pmedici,HIGHLY_CONSTRAINED_12,2,12.33,321,
caopt,BOOLC_22,2,0.38,11,
acts,BOOLC_22,2,0.65,7,
cagen,BOOLC_22,2,0.0,9,
kali,BOOLC_22,2,2.28,16,
medici,BOOLC_22,2,0.02,6,
pmedici,BOOLC_22,2,2.03,13,
caopt,MCAC_26,2,0.98,25,
acts,MCAC_26,2,0.82,23,
cagen,MCAC_26,2,0.0,23,
kali,MCAC_26,2,2.39,23,
medici,MCAC_26,2,0.04,23,
pmedici,MCAC_26,2,1.87,23,
caopt,INDUSTRIAL_1,2,3.81,18,
acts,INDUSTRIAL_1,2,1.02,23,
cagen,INDUSTRIAL_1,2,0.04,22,
kali,INDUSTRIAL_1,2,8.57,258,Invalid
medici,INDUSTRIAL_1,2,14.08,22,
pmedici,INDUSTRIAL_1,2,32.53,43,
caopt,FM_2,2,0.38,10,
acts,FM_2,2,0.72,13,
cagen,FM_2,2,0.0,12,
kali,FM_2,2,2.76,57,Invalid
medici,FM_2,2,1.11,11,
pmedici,FM_2,2,2.11,20,
caopt,BOOLC_10,2,0.28,8,
acts,BOOLC_10,2,0.68,9,
cagen,BOOLC_10,2,0.0,9,
kali,BOOLC_10,2,2.31,21,Invalid
medici,BOOLC_10,2,0.07,7,
pmedici,BOOLC_10,2,2.07,26,
caopt,UNIFORM_ALL_11,2,1.08,20,
acts,UNIFORM_ALL_11,2,0.32,24,
cagen,UNIFORM_ALL_11,2,0.0,23,
kali,UNIFORM_ALL_11,2,2.81,40,
medici,UNIFORM_ALL_11,2,2.22,21,
pmedici,UNIFORM_ALL_11,2,2.03,32,
caopt,HIGHLY_CONSTRAINED_16,2,0.31,9,
acts,HIGHLY_CONSTRAINED_16,2,1.61,4,
cagen,HIGHLY_CONSTRAINED_16,2,0.07,4,
kali,HIGHLY_CONSTRAINED_16,2,2.51,4,
medici,HIGHLY_CONSTRAINED_16,2,0.04,4,
pmedici,HIGHLY_CONSTRAINED_16,2,2.11,4,
caopt,CNF_9,2,21.53,170,
acts,CNF_9,2,0.59,175,
cagen,CNF_9,2,0.0,171,
kali,CNF_9,2,5.0,305,Invalid
medici,CNF_9,2,29.39,170,
pmedici,CNF_9,2,2.45,232,
caopt,MCA_4,2,9.52,181,
acts,MCA_4,2,0.34,181,
cagen,MCA_4,2,0.0,180,
kali,MCA_4,2,3.84,225,Invalid
medici,MCA_4,2,25.6,180,
pmedici,MCA_4,2,2.21,200,
caopt,MCAC_11,2,7.71,157,
acts,MCAC_11,2,0.53,156,
cagen,MCAC_11,2,0.0,156,
kali,MCAC_11,2,3.38,175,
medici,MCAC_11,2,18.92,157,
pmedici,MCAC_11,2,2.23,192,
caopt,MCAC_27,2,0.6,10,
acts,MCAC_27,2,1.24,11,
cagen,MCAC_27,2,0.14,11,
kali,MCAC_27,2,2.6,11,Invalid
medici,MCAC_27,2,0.07,9,
pmedici,MCAC_27,2,2.59,17,
caopt,MCA_22,2,104.35,211,
acts,MCA_22,2,0.37,216,
cagen,MCA_22,2,0.01,213,
kali,MCA_22,2,5.74,303,
medici,MCA_22,2,28.82,213,
pmedici,MCA_22,2,2.52,309,
caopt,NUMC_0,2,151.69,272,
acts,NUMC_0,2,1.53,288,
cagen,NUMC_0,2,0.17,283,
kali,NUMC_0,2,5.93,453,Invalid
medici,NUMC_0,2,0.0,3,Invalid
caopt,HIGHLY_CONSTRAINED_7,2,7.43,133,
acts,HIGHLY_CONSTRAINED_7,2,1.11,133,
cagen,HIGHLY_CONSTRAINED_7,2,0.01,132,
kali,HIGHLY_CONSTRAINED_7,2,2.71,20,Invalid
medici,HIGHLY_CONSTRAINED_7,2,2.57,132,
pmedici,HIGHLY_CONSTRAINED_7,2,2.54,138,
caopt,FM_0,2,0.38,9,
acts,FM_0,2,0.81,12,
cagen,FM_0,2,0.0,12,
kali,FM_0,2,2.8,23,Invalid
medici,FM_0,2,1.35,10,
pmedici,FM_0,2,2.49,34,
caopt,NUMC_27,2,28.37,241,
acts,NUMC_27,2,1.43,245,
cagen,NUMC_27,2,0.61,242,
kali,NUMC_27,2,2.77,14,Invalid
medici,NUMC_27,2,0.37,73,Invalid
caopt,INDUSTRIAL_2,2,0.39,17,
acts,INDUSTRIAL_2,2,1.35,19,
cagen,INDUSTRIAL_2,2,0.01,20,
kali,INDUSTRIAL_2,2,3.0,40,Invalid
medici,INDUSTRIAL_2,2,0.12,18,
pmedici,INDUSTRIAL_2,2,2.11,28,
caopt,UNIFORM_ALL_4,2,2.69,45,
acts,UNIFORM_ALL_4,2,0.3,49,
cagen,UNIFORM_ALL_4,2,0.0,48,
kali,UNIFORM_ALL_4,2,2.95,74,
medici,UNIFORM_ALL_4,2,7.18,49,
pmedici,UNIFORM_ALL_4,2,1.99,67,
caopt,CNF_23,2,2.09,132,
acts,CNF_23,2,0.58,131,
cagen,CNF_23,2,0.0,131,
kali,CNF_23,2,2.77,57,Invalid
medici,CNF_23,2,0.55,131,
caopt,NUMC_8,2,13.23,121,
acts,NUMC_8,2,1.88,120,
cagen,NUMC_8,2,0.57,120,
kali,NUMC_8,2,2.55,7,Invalid
medici,NUMC_8,2,0.03,56,Invalid
caopt,UNIFORM_BOOLEAN_7,2,0.36,9,
acts,UNIFORM_BOOLEAN_7,2,0.3,12,
cagen,UNIFORM_BOOLEAN_7,2,0.0,12,
kali,UNIFORM_BOOLEAN_7,2,2.15,28,
medici,UNIFORM_BOOLEAN_7,2,0.18,8,
pmedici,UNIFORM_BOOLEAN_7,2,1.89,32,
caopt,UNIFORM_BOOLEAN_13,2,0.27,7,
acts,UNIFORM_BOOLEAN_13,2,0.26,8,
cagen,UNIFORM_BOOLEAN_13,2,0.0,8,
kali,UNIFORM_BOOLEAN_13,2,2.05,23,
medici,UNIFORM_BOOLEAN_13,2,0.02,6,
pmedici,UNIFORM_BOOLEAN_13,2,1.92,30,
caopt,INDUSTRIAL_12,2,0.03,0,Timeout
acts,INDUSTRIAL_12,2,0.22,0,Timeout
kali,INDUSTRIAL_12,2,3.24,22,Invalid
medici,INDUSTRIAL_12,2,2.98,30,Invalid
pmedici,INDUSTRIAL_12,2,2.97,46,Invalid
caopt,CNF_7,2,67.07,234,
acts,CNF_7,2,0.67,235,
cagen,CNF_7,2,0.01,234,
kali,CNF_7,2,7.53,435,Invalid
medici,CNF_7,2,37.43,239,
pmedici,CNF_7,2,4.46,373,
caopt,INDUSTRIAL_10,2,0.24,8,
acts,INDUSTRIAL_10,2,0.46,9,
cagen,INDUSTRIAL_10,2,0.0,9,
kali,INDUSTRIAL_10,2,2.18,25,
medici,INDUSTRIAL_10,2,0.03,7,
pmedici,INDUSTRIAL_10,2,1.9,31,
caopt,MCAC_7,2,88.71,370,
kali,MCAC_7,2,2.62,0,Timeout
medici,MCAC_7,2,47.4,339,
pmedici,MCAC_7,2,6.65,342,
caopt,CNF_1,2,167.3,233,
acts,CNF_1,2,0.7,234,
cagen,CNF_1,2,0.01,234,
kali,CNF_1,2,9.26,86,Invalid
medici,CNF_1,2,32.72,240,
pmedici,CNF_1,2,39.6,338,
caopt,MCA_13,2,5.3,127,
acts,MCA_13,2,0.32,135,
cagen,MCA_13,2,0.0,126,
kali,MCA_13,2,3.13,157,
medici,MCA_13,2,15.77,126,
pmedici,MCA_13,2,2.06,158,
caopt,INDUSTRIAL_9,2,1.29,45,
acts,INDUSTRIAL_9,2,0.91,46,
cagen,INDUSTRIAL_9,2,0.02,48,
kali,INDUSTRIAL_9,2,2.79,33,Invalid
medici,INDUSTRIAL_9,2,0.47,44,
pmedici,INDUSTRIAL_9,2,2.16,52,
caopt,MCAC_22,2,44.5,266,
acts,MCAC_22,2,25.78,262,
cagen,MCAC_22,2,125.08,264,
kali,MCAC_22,2,4.7,66,Invalid
medici,MCAC_22,2,44.43,256,
caopt,MCAC_15,2,16.93,229,
acts,MCAC_15,2,0.6,230,
cagen,MCAC_15,2,0.0,230,
kali,MCAC_15,2,4.56,326,Invalid
medici,MCAC_15,2,47.35,243,
pmedici,MCAC_15,2,2.64,327,Invalid
caopt,CNF_18,2,32.16,240,
acts,CNF_18,2,0.74,244,
cagen,CNF_18,2,0.01,242,
kali,CNF_18,2,5.33,141,Invalid
medici,CNF_18,2,37.28,245,
pmedici,CNF_18,2,85.09,330,Invalid
caopt,FM_10,2,0.24,8,
acts,FM_10,2,0.54,9,
cagen,FM_10,2,0.0,8,
kali,FM_10,2,2.2,9,Invalid
medici,FM_10,2,0.01,7,
pmedici,FM_10,2,1.96,16,
caopt,HIGHLY_CONSTRAINED_27,2,23.97,247,
acts,HIGHLY_CONSTRAINED_27,2,4.22,243,
cagen,HIGHLY_CONSTRAINED_27,2,1.15,244,
kali,HIGHLY_CONSTRAINED_27,2,3.92,60,Invalid
medici,HIGHLY_CONSTRAINED_27,2,28.35,244,
caopt,BOOLC_18,2,0.37,11,
acts,BOOLC_18,2,0.72,7,
cagen,BOOLC_18,2,0.0,7,
kali,BOOLC_18,2,2.21,18,
medici,BOOLC_18,2,0.01,7,
pmedici,BOOLC_18,2,2.08,19,
caopt,NUMC_17,2,9.02,157,
acts,NUMC_17,2,0.94,155,
cagen,NUMC_17,2,0.02,155,
kali,NUMC_17,2,3.05,61,Invalid
medici,NUMC_17,2,0.19,0,Timeout
caopt,FM_13,2,0.27,8,
acts,FM_13,2,0.51,8,
cagen,FM_13,2,0.0,8,
kali,FM_13,2,2.19,8,Invalid
medici,FM_13,2,0.01,7,Invalid
pmedici,FM_13,2,1.97,16,
caopt,HIGHLY_CONSTRAINED_5,2,93.38,455,
kali,HIGHLY_CONSTRAINED_5,2,2.77,5,Invalid
medici,HIGHLY_CONSTRAINED_5,2,69.1,415,
pmedici,HIGHLY_CONSTRAINED_5,2,36.93,422,
caopt,UNIFORM_ALL_5,2,293.37,389,
acts,UNIFORM_ALL_5,2,0.43,381,
cagen,UNIFORM_ALL_5,2,0.01,387,
kali,UNIFORM_ALL_5,2,10.28,657,
medici,UNIFORM_ALL_5,2,42.67,372,
pmedici,UNIFORM_ALL_5,2,4.11,597,
caopt,CNF_12,2,15.43,181,
acts,CNF_12,2,0.65,191,
cagen,CNF_12,2,0.01,193,
kali,CNF_12,2,4.3,248,Invalid
medici,CNF_12,2,32.76,190,
pmedici,CNF_12,2,22.58,246,Invalid
caopt,NUMC_12,2,6.13,127,
acts,NUMC_12,2,0.95,126,
cagen,NUMC_12,2,0.23,126,
kali,NUMC_12,2,2.7,39,Invalid
medici,NUMC_12,2,0.16,0,Timeout
caopt,INDUSTRIAL_7,2,0.03,0,Timeout
acts,INDUSTRIAL_7,2,0.8,44,
cagen,INDUSTRIAL_7,2,0.01,45,
kali,INDUSTRIAL_7,2,4.72,244,Invalid
pmedici,INDUSTRIAL_7,2,27.83,63,
caopt,UNIFORM_BOOLEAN_9,2,0.36,9,
acts,UNIFORM_BOOLEAN_9,2,0.3,12,
cagen,UNIFORM_BOOLEAN_9,2,0.0,12,
kali,UNIFORM_BOOLEAN_9,2,2.28,28,
medici,UNIFORM_BOOLEAN_9,2,1.02,10,
pmedici,UNIFORM_BOOLEAN_9,2,2.0,32,
caopt,UNIFORM_ALL_7,2,145.78,235,
acts,UNIFORM_ALL_7,2,0.38,251,
cagen,UNIFORM_ALL_7,2,0.0,252,
kali,UNIFORM_ALL_7,2,5.77,396,
medici,UNIFORM_ALL_7,2,24.88,235,
pmedici,UNIFORM_ALL_7,2,2.78,365,
caopt,BOOLC_2,2,0.46,10,
acts,BOOLC_2,2,0.76,8,
cagen,BOOLC_2,2,0.0,8,
kali,BOOLC_2,2,2.21,9,
medici,BOOLC_2,2,0.02,7,
pmedici,BOOLC_2,2,1.98,9,
caopt,CNF_2,2,8.21,181,
acts,CNF_2,2,0.54,180,
cagen,CNF_2,2,0.0,180,
kali,CNF_2,2,3.56,165,Invalid
medici,CNF_2,2,24.26,180,
pmedici,CNF_2,2,2.16,219,
caopt,MCAC_9,2,5.81,125,
acts,MCAC_9,2,2.21,112,
cagen,MCAC_9,2,2.69,113,
kali,MCAC_9,2,3.01,42,Invalid
medici,MCAC_9,2,6.05,121,
pmedici,MCAC_9,2,5.52,140,
caopt,FM_6,2,0.26,8,
acts,FM_6,2,0.59,11,
cagen,FM_6,2,0.0,9,
kali,FM_6,2,2.4,23,
medici,FM_6,2,0.04,8,
pmedici,FM_6,2,2.0,20,
caopt,CNF_5,2,13.73,181,
acts,CNF_5,2,0.61,187,
cagen,CNF_5,2,0.01,181,
kali,CNF_5,2,3.25,42,Invalid
medici,CNF_5,2,36.93,180,
pmedici,CNF_5,2,2.53,231,
caopt,CNF_3,2,21.46,362,
acts,CNF_3,2,0.71,361,
cagen,CNF_3,2,0.01,361,
kali,CNF_3,2,4.96,168,Invalid
medici,CNF_3,2,53.36,361,
pmedici,CNF_3,2,2.93,393,
caopt,MCA_9,2,2.29,99,
acts,MCA_9,2,0.31,98,
cagen,MCA_9,2,0.0,98,
kali,MCA_9,2,2.74,103,
medici,MCA_9,2,1.98,98,
pmedici,MCA_9,2,1.99,107,
caopt,UNIFORM_BOOLEAN_3,2,0.26,9,
acts,UNIFORM_BOOLEAN_3,2,0.29,10,
cagen,UNIFORM_BOOLEAN_3,2,0.0,10,
kali,UNIFORM_BOOLEAN_3,2,2.25,28,
medici,UNIFORM_BOOLEAN_3,2,0.14,9,
pmedici,UNIFORM_BOOLEAN_3,2,1.92,31,
caopt,BOOLC_0,2,0.48,9,
acts,BOOLC_0,2,0.79,7,
cagen,BOOLC_0,2,0.0,7,
kali,BOOLC_0,2,2.38,17,Invalid
medici,BOOLC_0,2,0.03,8,
pmedici,BOOLC_0,2,2.03,16,
caopt,HIGHLY_CONSTRAINED_2,2,16.43,190,
acts,HIGHLY_CONSTRAINED_2,2,49.02,189,
cagen,HIGHLY_CONSTRAINED_2,2,11.38,190,
kali,HIGHLY_CONSTRAINED_2,2,3.22,24,Invalid
medici,HIGHLY_CONSTRAINED_2,2,15.19,189,
pmedici,HIGHLY_CONSTRAINED_2,2,57.07,190,
caopt,INDUSTRIAL_14,2,0.03,0,Timeout
acts,INDUSTRIAL_14,2,0.65,49,
cagen,INDUSTRIAL_14,2,0.01,49,
kali,INDUSTRIAL_14,2,3.79,139,Invalid
medici,INDUSTRIAL_14,2,5.12,48,Invalid
pmedici,INDUSTRIAL_14,2,2.31,65,
caopt,MCAC_3,2,71.21,238,
acts,MCAC_3,2,3.29,273,
cagen,MCAC_3,2,2.43,281,
kali,MCAC_3,2,3.11,3,Invalid
medici,MCAC_3,2,34.52,239,
caopt,BOOLC_15,2,0.39,9,
acts,BOOLC_15,2,1.12,10,
cagen,BOOLC_15,2,0.01,8,
kali,BOOLC_15,2,2.44,6,Invalid
medici,BOOLC_15,2,0.06,7,
pmedici,BOOLC_15,2,2.12,15,
caopt,UNIFORM_ALL_12,2,2.19,44,
acts,UNIFORM_ALL_12,2,0.3,47,
cagen,UNIFORM_ALL_12,2,0.0,47,
kali,UNIFORM_ALL_12,2,2.72,71,
medici,UNIFORM_ALL_12,2,5.92,46,
pmedici,UNIFORM_ALL_12,2,1.96,62,
caopt,CNF_0,2,2.29,87,
acts,CNF_0,2,0.52,86,
cagen,CNF_0,2,0.0,86,
kali,CNF_0,2,2.87,131,Invalid
medici,CNF_0,2,2.84,86,
pmedici,CNF_0,2,2.04,91,
caopt,HIGHLY_CONSTRAINED_22,2,36.7,360,
acts,HIGHLY_CONSTRAINED_22,2,1.59,361,
cagen,HIGHLY_CONSTRAINED_22,2,0.36,360,
kali,HIGHLY_CONSTRAINED_22,2,4.07,113,Invalid
medici,HIGHLY_CONSTRAINED_22,2,36.87,337,
pmedici,HIGHLY_CONSTRAINED_22,2,83.82,345,
caopt,UNIFORM_BOOLEAN_0,2,0.27,8,
acts,UNIFORM_BOOLEAN_0,2,0.29,10,
cagen,UNIFORM_BOOLEAN_0,2,0.0,10,
kali,UNIFORM_BOOLEAN_0,2,2.17,25,
medici,UNIFORM_BOOLEAN_0,2,0.06,7,
pmedici,UNIFORM_BOOLEAN_0,2,1.93,31,
caopt,UNIFORM_BOOLEAN_14,2,0.37,9,
acts,UNIFORM_BOOLEAN_14,2,0.31,12,
cagen,UNIFORM_BOOLEAN_14,2,0.0,12,
kali,UNIFORM_BOOLEAN_14,2,2.22,29,
medici,UNIFORM_BOOLEAN_14,2,0.89,9,
pmedici,UNIFORM_BOOLEAN_14,2,1.92,32,
caopt,HIGHLY_CONSTRAINED_1,2,24.64,112,
acts,HIGHLY_CONSTRAINED_1,2,0.99,123,
cagen,HIGHLY_CONSTRAINED_1,2,0.02,120,
kali,HIGHLY_CONSTRAINED_1,2,5.37,107,Invalid
medici,HIGHLY_CONSTRAINED_1,2,19.31,117,
pmedici,HIGHLY_CONSTRAINED_1,2,12.66,157,Invalid
caopt,CNF_6,2,2.19,105,
acts,CNF_6,2,0.67,107,
cagen,CNF_6,2,0.0,105,
kali,CNF_6,2,2.73,21,Invalid
medici,CNF_6,2,2.26,104,
pmedici,CNF_6,2,3.15,115,
caopt,MCA_14,2,14.13,170,
acts,MCA_14,2,0.38,172,
cagen,MCA_14,2,0.0,170,
kali,MCA_14,2,3.96,196,
medici,MCA_14,2,28.64,169,
pmedici,MCA_14,2,2.28,215,
caopt,MCAC_0,2,38.79,218,
kali,MCAC_0,2,3.46,40,Invalid
medici,MCAC_0,2,28.89,175,
pmedici,MCAC_0,2,155.59,212,Invalid
caopt,HIGHLY_CONSTRAINED_23,2,0.69,55,
acts,HIGHLY_CONSTRAINED_23,2,0.67,54,
cagen,HIGHLY_CONSTRAINED_23,2,0.0,54,
kali,HIGHLY_CONSTRAINED_23,2,2.3,11,Invalid
medici,HIGHLY_CONSTRAINED_23,2,0.09,54,
pmedici,HIGHLY_CONSTRAINED_23,2,2.05,54,
caopt,INDUSTRIAL_4,2,0.03,0,Timeout
acts,INDUSTRIAL_4,2,0.96,17,
cagen,INDUSTRIAL_4,2,0.01,17,
kali,INDUSTRIAL_4,2,2.22,0,Timeout
caopt,MCAC_25,2,143.38,231,
acts,MCAC_25,2,0.8,242,
cagen,MCAC_25,2,0.01,242,
kali,MCAC_25,2,7.48,446,Invalid
medici,MCAC_25,2,28.59,232,
pmedici,MCAC_25,2,10.35,390,
caopt,CNF_15,2,9.42,169,
acts,CNF_15,2,0.73,184,
cagen,CNF_15,2,0.01,179,
kali,CNF_15,2,3.48,40,Invalid
medici,CNF_15,2,34.25,176,
pmedici,CNF_15,2,44.22,225,
caopt,MCAC_28,2,93.58,259,
kali,MCAC_28,2,3.03,3,Invalid
medici,MCAC_28,2,42.85,240,
caopt,NUMC_15,2,16.82,226,
acts,NUMC_15,2,0.62,229,
cagen,NUMC_15,2,0.01,227,
kali,NUMC_15,2,3.67,268,Invalid
medici,NUMC_15,2,0.18,0,Timeout
caopt,UNIFORM_ALL_2,2,11.5,84,
acts,UNIFORM_ALL_2,2,0.34,91,
cagen,UNIFORM_ALL_2,2,0.0,91,
kali,UNIFORM_ALL_2,2,3.56,141,
medici,UNIFORM_ALL_2,2,11.61,88,
pmedici,UNIFORM_ALL_2,2,2.11,128,
caopt,FM_14,2,0.38,14,
acts,FM_14,2,0.58,14,
cagen,FM_14,2,0.0,13,
kali,FM_14,2,2.23,19,Invalid
medici,FM_14,2,0.09,13,
pmedici,FM_14,2,2.1,21,
caopt,NUMC_10,2,15.85,231,
acts,NUMC_10,2,4.68,216,
cagen,NUMC_10,2,2.69,215,
kali,NUMC_10,2,3.09,194,Invalid
medici,NUMC_10,2,0.19,0,Timeout
caopt,HIGHLY_CONSTRAINED_19,2,25.43,184,
acts,HIGHLY_CONSTRAINED_19,2,2.74,188,
cagen,HIGHLY_CONSTRAINED_19,2,0.95,183,
kali,HIGHLY_CONSTRAINED_19,2,5.42,364,Invalid
medici,HIGHLY_CONSTRAINED_19,2,33.09,197,
pmedici,HIGHLY_CONSTRAINED_19,2,7.08,246,Invalid
caopt,UNIFORM_ALL_0,2,0.37,15,
acts,UNIFORM_ALL_0,2,0.28,15,
cagen,UNIFORM_ALL_0,2,0.0,15,
kali,UNIFORM_ALL_0,2,2.32,37,
medici,UNIFORM_ALL_0,2,0.05,14,
pmedici,UNIFORM_ALL_0,2,1.97,31,
caopt,BOOLC_9,2,0.46,15,
acts,BOOLC_9,2,0.71,11,
cagen,BOOLC_9,2,0.0,10,
kali,BOOLC_9,2,2.26,33,
medici,BOOLC_9,2,0.31,9,
pmedici,BOOLC_9,2,2.11,38,
caopt,BOOLC_5,2,0.27,7,
acts,BOOLC_5,2,0.72,6,
cagen,BOOLC_5,2,0.0,7,
kali,BOOLC_5,2,2.18,12,Invalid
medici,BOOLC_5,2,0.01,6,
pmedici,BOOLC_5,2,2.03,15,
caopt,NUMC_11,2,46.06,215,
acts,NUMC_11,2,5.4,224,
cagen,NUMC_11,2,37.75,213,
kali,NUMC_11,2,4.78,311,Invalid
medici,NUMC_11,2,0.19,0,Timeout
caopt,FM_1,2,0.27,9,
acts,FM_1,2,0.54,8,
cagen,FM_1,2,0.0,8,
kali,FM_1,2,2.35,26,
medici,FM_1,2,0.03,8,
pmedici,FM_1,2,1.94,21,
caopt,UNIFORM_BOOLEAN_4,2,0.37,9,
acts,UNIFORM_BOOLEAN_4,2,0.31,12,
cagen,UNIFORM_BOOLEAN_4,2,0.0,12,
kali,UNIFORM_BOOLEAN_4,2,2.34,30,
medici,UNIFORM_BOOLEAN_4,2,0.9,9,
pmedici,UNIFORM_BOOLEAN_4,2,1.96,32,
caopt,BOOLC_7,2,0.36,10,
acts,BOOLC_7,2,0.58,10,
cagen,BOOLC_7,2,0.0,9,
kali,BOOLC_7,2,2.24,26,
medici,BOOLC_7,2,0.03,7,
pmedici,BOOLC_7,2,1.95,30,
caopt,CNF_4,2,6.82,145,
acts,CNF_4,2,0.71,150,
cagen,CNF_4,2,0.01,146,
kali,CNF_4,2,2.53,0,Timeout
medici,CNF_4,2,19.23,148,
pmedici,CNF_4,2,54.75,180,
caopt,MCAC_4,2,22.53,211,
acts,MCAC_4,2,0.56,224,
cagen,MCAC_4,2,0.01,225,
kali,MCAC_4,2,4.72,347,Invalid
medici,MCAC_4,2,44.24,220,
pmedici,MCAC_4,2,2.34,286,
caopt,INDUSTRIAL_13,2,0.58,21,
acts,INDUSTRIAL_13,2,0.65,22,
cagen,INDUSTRIAL_13,2,0.01,23,
kali,INDUSTRIAL_13,2,2.64,35,Invalid
medici,INDUSTRIAL_13,2,0.16,21,
pmedici,INDUSTRIAL_13,2,2.17,31,
caopt,BOOLC_12,2,0.25,9,
acts,BOOLC_12,2,0.66,8,
cagen,BOOLC_12,2,0.0,7,
kali,BOOLC_12,2,2.3,23,
medici,BOOLC_12,2,0.06,7,
pmedici,BOOLC_12,2,2.08,15,
