ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
pmedici,UNIFORM_BOOLEAN_2,2,1,,1.99,32
pmedici,INDUSTRIAL_0,4,1,,86.67,248
kali,HIGHLY_CONSTRAINED_11,5,1,Timeout,75.11,0
acts,MCAC_25,2,1,,0.83,242
pmedici,INDUSTRIAL_12,3,1,Invalid,16.9,199
caopt,MCA_2,4,1,,295.75,5430
pmedici,UNIFORM_ALL_1,2,2,,2.02,32
acts,MCA_25,2,1,,0.38,196
caopt,UNIFORM_ALL_6,2,2,,15.01,134
cagen,NUMC_7,4,1,,0.17,7387
medici,BOOLC_20,2,1,,0.06,7
cagen,NUMC_20,4,1,,8.98,65432
acts,INDUSTRIAL_5,2,3,,0.85,33
cagen,MCA_12,3,1,,0.07,2011
kali,CNF_24,5,1,Timeout,301.0,0
medici,FM_6,2,1,,0.04,8
acts,UNIFORM_ALL_3,3,3,,0.45,212
acts,HIGHLY_CONSTRAINED_9,5,1,,229.06,238898
kali,UNIFORM_ALL_14,3,3,Timeout,301.0,0
acts,MCA_1,2,1,,0.38,227
acts,MCA_21,2,3,,0.37,211
acts,CNF_2,6,1,,60.97,505092
medici,MCA_12,6,1,Timeout,301.0,0
acts,BOOLC_8,6,1,,2.31,4
kali,MCA_2,3,2,,7.69,888
kali,CNF_13,2,2,Invalid,3.12,133
kali,UNIFORM_ALL_10,3,1,Timeout,301.0,0
medici,INDUSTRIAL_3,2,3,,0.56,59
acts,NUMC_7,2,2,,0.71,160
acts,MCA_5,2,3,,0.36,239
cagen,MCAC_2,2,2,,265.06,251
kali,BOOLC_4,6,1,Invalid,190.88,63
caopt,HIGHLY_CONSTRAINED_4,5,1,,46.63,3
cagen,NUMC_17,3,2,,0.03,1052
medici,BOOLC_24,2,3,,0.18,10
cagen,MCA_16,3,3,,0.16,4943
cagen,MCAC_19,5,1,,0.33,4072
acts,INDUSTRIAL_1,2,1,,1.11,23
acts,UNIFORM_ALL_7,3,1,,1.26,4538
medici,FM_2,2,3,,1.13,12
acts,BOOLC_28,2,1,,0.73,10
acts,CNF_20,2,3,,0.75,273
caopt,BOOLC_10,2,1,,0.28,8
medici,MCAC_29,3,1,,5.92,32
medici,NUMC_14,2,3,Invalid,0.0,3
kali,UNIFORM_BOOLEAN_6,2,3,,2.24,28
cagen,BOOLC_20,3,2,,0.01,13
acts,INDUSTRIAL_14,2,2,,0.67,49
pmedici,FM_8,2,3,,2.07,18
acts,FM_1,2,1,,0.61,8
kali,NUMC_10,3,1,Invalid,7.09,447
caopt,INDUSTRIAL_11,3,3,,2.68,58
kali,MCA_12,2,2,Invalid,4.52,242
caopt,MCAC_17,3,2,,296.83,6108
acts,MCAC_21,2,3,,4.78,331
cagen,CNF_17,3,3,,0.1,1948
cagen,MCAC_26,6,1,,0.0,23
kali,CNF_9,3,1,Invalid,83.64,762
medici,UNIFORM_BOOLEAN_3,3,2,,2.59,24
kali,HIGHLY_CONSTRAINED_26,2,2,Invalid,3.71,125
kali,MCAC_6,3,3,Invalid,3.59,7
pmedici,UNIFORM_BOOLEAN_6,2,3,,2.06,32
caopt,MCA_12,2,3,,36.33,159
cagen,FM_9,3,3,,0.0,34
pmedici,FM_10,5,1,,2.19,33
kali,BOOLC_23,3,3,Invalid,2.39,57
medici,CNF_0,2,3,,2.85,86
acts,HIGHLY_CONSTRAINED_7,3,2,,1.16,288
medici,HIGHLY_CONSTRAINED_18,2,1,,19.61,156
pmedici,CNF_25,2,1,,2.72,264
caopt,MCAC_6,3,2,,293.43,1524
kali,INDUSTRIAL_11,3,2,Invalid,2.54,53
cagen,HIGHLY_CONSTRAINED_17,2,1,,0.02,262
medici,HIGHLY_CONSTRAINED_6,5,1,,161.95,342
pmedici,UNIFORM_BOOLEAN_14,2,3,,2.01,32
acts,MCA_18,3,3,,0.9,2003
medici,INDUSTRIAL_13,3,2,,21.12,77
cagen,HIGHLY_CONSTRAINED_6,2,3,,0.97,75
acts,UNIFORM_BOOLEAN_12,2,3,,0.3,12
cagen,UNIFORM_BOOLEAN_8,3,1,,0.0,16
medici,UNIFORM_ALL_0,2,1,,0.06,15
caopt,CNF_13,2,3,,4.1,129
kali,BOOLC_2,4,1,Invalid,2.35,9
acts,MCAC_18,3,3,,0.96,1586
acts,NUMC_25,2,1,,103.1,353
caopt,FM_3,2,2,,0.38,10
cagen,UNIFORM_ALL_4,2,3,,0.0,48
caopt,CNF_7,2,1,,93.87,236
medici,NUMC_1,3,1,Invalid,0.0,3
pmedici,BOOLC_7,2,2,,1.98,32
cagen,CNF_0,2,2,,0.0,86
pmedici,MCA_24,2,1,,2.11,279
medici,UNIFORM_ALL_11,3,1,,13.07,96
cagen,BOOLC_19,2,2,,0.0,8
pmedici,BOOLC_16,2,1,,2.14,29
caopt,HIGHLY_CONSTRAINED_26,3,3,,293.45,1267
acts,HIGHLY_CONSTRAINED_16,5,1,,1.99,4
pmedici,HIGHLY_CONSTRAINED_4,6,1,,3.21,1
caopt,BOOLC_29,3,1,,35.01,58
acts,CNF_19,3,3,,3.2,3453
acts,BOOLC_11,3,1,,1.02,9
medici,MCAC_10,2,1,,27.54,172
kali,MCAC_14,3,3,Invalid,164.06,382
kali,FM_2,3,3,Invalid,7.74,79
kali,NUMC_29,2,1,Invalid,16.91,651
kali,UNIFORM_ALL_2,2,1,,3.66,154
cagen,INDUSTRIAL_8,2,3,,0.0,20
acts,CNF_4,4,1,,13.94,10446
kali,INDUSTRIAL_2,2,2,Invalid,3.05,40
pmedici,MCA_20,2,3,,2.28,334
kali,UNIFORM_BOOLEAN_13,6,1,,2.36,137
medici,BOOLC_2,5,1,,0.39,10
caopt,MCAC_19,5,1,,295.81,5447
caopt,CNF_17,2,1,,19.32,169
medici,UNIFORM_ALL_4,2,3,,7.2,50
caopt,NUMC_17,3,2,,293.41,1067
pmedici,MCA_9,2,1,,2.04,112
cagen,UNIFORM_ALL_0,2,1,,0.0,15
acts,NUMC_21,2,3,,0.69,8
kali,HIGHLY_CONSTRAINED_28,4,1,Timeout,4.09,0
caopt,CNF_3,2,3,,21.96,362
cagen,UNIFORM_BOOLEAN_10,6,1,,0.22,364
kali,UNIFORM_ALL_6,2,3,,3.85,231
cagen,FM_12,5,1,,0.01,54
kali,FM_6,3,1,Invalid,2.72,38
kali,MCAC_10,3,1,Invalid,153.08,1107
acts,HIGHLY_CONSTRAINED_21,2,2,,59.72,340
pmedici,MCAC_26,2,3,,1.97,23
pmedici,BOOLC_12,2,3,,2.1,17
kali,FM_11,2,3,Invalid,2.51,19
caopt,INDUSTRIAL_2,3,2,,2.5,45
caopt,HIGHLY_CONSTRAINED_22,3,1,,296.01,4754
acts,BOOLC_15,3,3,,1.22,17
medici,MCA_23,3,2,,281.91,3155
medici,MCAC_14,2,3,,35.4,206
kali,NUMC_9,3,1,Timeout,301.0,0
medici,NUMC_29,3,1,Invalid,0.0,4
pmedici,CNF_21,2,3,,2.74,254
medici,BOOLC_19,3,1,,1.28,17
medici,UNIFORM_BOOLEAN_13,6,1,,59.1,116
caopt,MCA_16,2,1,,143.09,277
medici,CNF_4,2,1,,19.27,148
kali,BOOLC_27,3,1,,2.69,98
cagen,HIGHLY_CONSTRAINED_2,2,1,,11.38,190
cagen,BOOLC_11,6,1,,0.01,9
acts,UNIFORM_BOOLEAN_2,3,2,,0.33,27
cagen,HIGHLY_CONSTRAINED_13,2,3,,0.03,132
pmedici,UNIFORM_BOOLEAN_10,2,1,,1.97,32
pmedici,CNF_2,2,2,,2.16,220
cagen,INDUSTRIAL_13,3,2,,0.01,88
pmedici,CNF_22,2,1,,4.33,297
pmedici,UNIFORM_ALL_10,2,2,,4.82,639
cagen,MCAC_27,4,1,,0.16,51
cagen,MCA_28,2,3,,0.01,230
caopt,MCAC_1,3,2,,296.3,4587
caopt,MCA_15,2,3,,6.51,118
medici,CNF_7,2,3,,37.43,242
kali,BOOLC_24,3,3,Invalid,3.73,36
acts,HIGHLY_CONSTRAINED_0,3,2,,2.38,3649
cagen,HIGHLY_CONSTRAINED_1,2,3,,0.02,120
caopt,UNIFORM_BOOLEAN_8,3,1,,0.66,13
medici,MCA_0,6,1,Timeout,301.0,0
cagen,HIGHLY_CONSTRAINED_10,2,1,,2.02,159
medici,HIGHLY_CONSTRAINED_1,5,1,Timeout,301.0,0
medici,INDUSTRIAL_14,3,2,Invalid,84.13,296
pmedici,UNIFORM_BOOLEAN_13,2,3,,1.92,31
cagen,CNF_7,2,2,,0.01,234
kali,HIGHLY_CONSTRAINED_18,3,2,Timeout,3.07,0
pmedici,MCA_23,2,1,,2.16,283
cagen,CNF_29,2,3,,0.01,232
cagen,UNIFORM_ALL_3,2,3,,0.0,40
caopt,FM_4,2,2,,0.24,8
acts,NUMC_22,2,1,,1.39,229
kali,BOOLC_5,4,1,Invalid,2.28,19
caopt,MCAC_29,2,2,,4.25,33
caopt,CNF_14,2,3,,11.22,197
medici,UNIFORM_ALL_7,2,1,,25.27,235
pmedici,INDUSTRIAL_9,2,2,,2.25,52
pmedici,BOOLC_0,2,2,,2.03,16
medici,NUMC_6,3,1,Timeout,0.19,0
caopt,CNF_0,2,1,,2.38,87
kali,FM_5,3,3,Invalid,4.8,10
kali,MCAC_13,3,3,Invalid,2.65,28
acts,BOOLC_9,4,1,,0.9,74
kali,UNIFORM_ALL_5,2,1,,10.93,704
kali,INDUSTRIAL_5,2,2,Invalid,4.58,99
acts,CNF_3,4,1,,13.96,21852
caopt,HIGHLY_CONSTRAINED_21,3,3,,296.84,7219
acts,HIGHLY_CONSTRAINED_11,5,1,,14.6,2
pmedici,MCAC_25,2,1,,11.06,406
pmedici,BOOLC_11,2,1,,2.01,7
medici,MCAC_17,2,1,,53.22,306
acts,BOOLC_16,3,1,,0.73,28
cagen,UNIFORM_ALL_7,2,1,,0.0,252
medici,UNIFORM_ALL_3,2,3,,3.76,36
caopt,CNF_10,2,1,,6.7,184
caopt,NUMC_10,3,2,,293.53,1568
medici,NUMC_2,3,3,Timeout,0.2,0
caopt,CNF_4,2,3,,7.01,145
pmedici,MCA_27,2,3,,2.07,195
cagen,NUMC_21,6,1,,0.01,8
acts,FM_11,3,2,,0.81,23
medici,UNIFORM_ALL_12,3,3,,44.23,331
medici,BOOLC_5,5,1,,0.05,22
caopt,INDUSTRIAL_5,3,2,,295.32,225
caopt,HIGHLY_CONSTRAINED_25,3,1,,296.46,5170
pmedici,BOOLC_15,2,3,,2.12,15
pmedici,MCAC_21,2,3,,14.91,335
cagen,NUMC_6,6,1,,233.15,336226
medici,MCA_8,2,2,,40.38,214
caopt,BOOLC_8,2,3,,0.26,5
medici,MCAC_13,2,3,,0.48,87
acts,BOOLC_12,3,3,,0.7,18
kali,UNIFORM_ALL_1,2,3,,3.02,42
kali,MCAC_17,3,1,Timeout,4.36,0
kali,FM_1,3,1,Invalid,2.6,38
acts,HIGHLY_CONSTRAINED_26,2,2,,4.79,153
cagen,BOOLC_29,5,1,,0.11,87
caopt,MCA_11,2,1,,5.11,155
kali,BOOLC_20,3,1,Invalid,2.67,7
medici,CNF_3,2,1,,53.36,361
pmedici,CNF_26,2,3,,13.75,306
pmedici,BOOLC_8,6,1,,27.55,4
cagen,HIGHLY_CONSTRAINED_14,2,3,,229.49,217
pmedici,CNF_5,2,2,,2.68,239
cagen,INDUSTRIAL_14,3,2,,0.04,295
acts,UNIFORM_BOOLEAN_11,2,1,,0.25,10
cagen,BOOLC_16,6,1,,0.13,466
cagen,MCA_8,2,3,,0.0,212
acts,UNIFORM_BOOLEAN_5,3,2,,0.35,26
kali,HIGHLY_CONSTRAINED_18,6,1,Timeout,301.0,0
kali,BOOLC_28,2,1,,2.39,34
cagen,FM_2,2,1,,0.0,12
caopt,MCA_19,3,1,,293.49,2444
cagen,MCAC_18,2,2,,0.0,144
caopt,HIGHLY_CONSTRAINED_5,2,2,,93.85,455
cagen,MCA_24,3,1,,0.03,2813
cagen,NUMC_16,4,1,,247.04,105160
medici,BOOLC_16,2,1,,0.16,10
acts,NUMC_6,5,1,,67.63,59064
medici,HIGHLY_CONSTRAINED_13,3,3,,123.71,676
kali,MCA_3,4,1,Timeout,301.0,0
acts,MCA_13,2,1,,0.33,135
cagen,MCA_0,3,3,,0.02,1413
caopt,UNIFORM_BOOLEAN_4,2,3,,0.38,9
cagen,UNIFORM_BOOLEAN_3,2,3,,0.0,10
caopt,UNIFORM_BOOLEAN_13,3,3,,0.66,13
kali,HIGHLY_CONSTRAINED_27,5,1,Timeout,301.0,0
medici,UNIFORM_BOOLEAN_2,4,1,,9.53,64
pmedici,MCA_6,3,1,,36.12,2374
acts,MCAC_13,2,1,,0.8,87
caopt,CNF_18,3,1,,296.19,5263
caopt,NUMC_18,2,2,,52.32,216
cagen,CNF_25,3,1,,0.06,2596
caopt,MCAC_16,4,1,,296.19,9418
kali,NUMC_6,2,1,Invalid,3.81,65
cagen,UNIFORM_ALL_13,2,1,,0.0,91
medici,NUMC_26,2,1,Invalid,0.0,3
caopt,BOOLC_0,3,3,,4.39,21
acts,CNF_12,2,1,,0.67,191
caopt,BOOLC_22,2,3,,0.39,11
medici,MCA_0,3,2,,150.37,1409
cagen,BOOLC_21,4,1,,0.01,75
cagen,INDUSTRIAL_3,3,1,,0.01,170
kali,UNIFORM_ALL_9,3,3,,2.59,43
kali,NUMC_22,3,3,Invalid,91.83,57
kali,FM_9,2,1,Invalid,2.3,14
medici,INDUSTRIAL_14,6,1,Timeout,301.0,0
medici,UNIFORM_BOOLEAN_14,3,2,,3.2,30
cagen,CNF_21,3,3,,0.12,2459
kali,HIGHLY_CONSTRAINED_10,2,2,Invalid,3.96,38
kali,MCA_24,2,2,Invalid,4.68,290
pmedici,BOOLC_8,3,2,,2.4,4
caopt,CNF_8,3,1,,296.07,4483
acts,MCAC_17,2,3,,27.45,343
pmedici,MCA_2,3,3,,7.23,866
caopt,MCAC_21,3,2,,296.01,2627
medici,CNF_25,6,1,Timeout,301.0,0
cagen,INDUSTRIAL_7,3,3,,0.1,271
cagen,INDUSTRIAL_14,6,1,,242.52,37875
acts,BOOLC_1,5,1,,0.8,155
kali,NUMC_26,3,1,Invalid,294.0,138
medici,NUMC_22,2,3,Invalid,0.0,31
caopt,BOOLC_4,3,1,,15.19,59
kali,NUMC_2,2,3,Invalid,5.14,97
caopt,BOOLC_26,2,1,,0.26,7
acts,CNF_16,2,3,,0.48,28
caopt,HIGHLY_CONSTRAINED_29,2,3,,39.45,260
acts,HIGHLY_CONSTRAINED_19,4,1,,55.53,26216
cagen,BOOLC_16,3,2,,0.01,29
pmedici,BOOLC_19,3,1,,2.2,26
acts,UNIFORM_BOOLEAN_5,6,1,,0.78,325
cagen,MCA_20,3,3,,0.05,3396
medici,BOOLC_12,2,3,,0.06,7
caopt,MCAC_9,2,2,,10.21,125
acts,UNIFORM_ALL_11,3,3,,0.39,99
acts,HIGHLY_CONSTRAINED_8,2,2,,17.9,220
kali,CNF_25,2,2,Invalid,5.08,263
acts,FM_11,6,1,,13.66,156
cagen,NUMC_21,3,2,,0.01,8
kali,UNIFORM_BOOLEAN_14,3,2,,2.62,38
cagen,FM_6,2,3,,0.0,9
caopt,UNIFORM_BOOLEAN_0,2,1,,0.27,8
cagen,NUMC_6,3,2,,0.03,990
cagen,MCA_4,3,1,,0.03,1818
cagen,UNIFORM_BOOLEAN_7,2,1,,0.0,12
medici,MCA_24,6,1,Timeout,301.0,0
cagen,HIGHLY_CONSTRAINED_9,3,3,,0.05,2371
pmedici,UNIFORM_ALL_0,5,1,,2.68,516
acts,MCAC_3,3,2,,15.3,4616
acts,MCA_17,2,3,,0.31,105
caopt,MCA_3,3,2,,296.55,6690
cagen,HIGHLY_CONSTRAINED_18,3,1,,4.85,1707
cagen,MCAC_4,5,1,,32.82,397439
medici,BOOLC_11,2,1,,0.02,7
caopt,HIGHLY_CONSTRAINED_2,2,2,,17.36,191
cagen,NUMC_11,4,1,,41.49,42824
cagen,MCA_23,3,1,,0.03,3164
kali,CNF_15,5,1,Invalid,203.05,1
acts,UNIFORM_ALL_12,3,1,,0.38,338
pmedici,CNF_29,3,3,,152.38,3393
cagen,FM_5,2,1,,0.01,13
cagen,UNIFORM_BOOLEAN_4,2,3,,0.0,12
caopt,UNIFORM_BOOLEAN_3,2,3,,0.38,9
cagen,MCA_7,3,3,,0.0,375
caopt,UNIFORM_BOOLEAN_14,3,3,,11.36,27
pmedici,HIGHLY_CONSTRAINED_4,3,2,,2.12,1
acts,MCA_14,2,1,,0.38,172
cagen,CNF_22,3,1,,0.1,2910
pmedici,MCA_28,3,3,,205.9,5434
pmedici,HIGHLY_CONSTRAINED_28,2,2,,2.21,14
acts,HIGHLY_CONSTRAINED_7,6,1,,9.94,3576
medici,UNIFORM_BOOLEAN_5,4,1,,8.44,58
kali,HIGHLY_CONSTRAINED_20,5,1,Timeout,301.0,0
kali,INDUSTRIAL_11,6,1,Invalid,2.79,14
pmedici,MCA_1,3,1,,181.74,4635
acts,MCAC_14,2,1,,4.87,200
cagen,UNIFORM_ALL_8,3,1,,0.28,5907
cagen,BOOLC_26,4,1,,0.0,35
acts,HIGHLY_CONSTRAINED_29,3,2,,2.43,4190
medici,INDUSTRIAL_13,6,1,,98.25,514
kali,MCAC_18,2,1,Invalid,3.62,209
kali,NUMC_25,3,3,Invalid,7.46,24
cagen,INDUSTRIAL_4,3,1,,0.01,25
acts,CNF_15,2,1,,0.79,184
caopt,BOOLC_25,2,3,,0.59,16
caopt,BOOLC_7,3,3,,2.18,27
medici,NUMC_21,2,1,Timeout,0.2,0
cagen,UNIFORM_ALL_14,2,1,,0.01,325
kali,NUMC_1,2,1,Invalid,6.03,437
acts,INDUSTRIAL_12,5,1,Timeout,0.24,0
medici,MCA_7,3,2,,91.49,375
kali,MCA_23,2,2,,3.92,287
pmedici,INDUSTRIAL_6,3,2,,2.43,137
medici,NUMC_9,2,1,Invalid,0.02,14
caopt,MCAC_26,3,2,,14.1,47
pmedici,MCA_5,3,3,,68.0,5030
medici,UNIFORM_BOOLEAN_13,3,2,,0.28,16
cagen,CNF_26,3,3,,0.12,2941
cagen,CNF_8,3,2,,0.12,2720
kali,HIGHLY_CONSTRAINED_17,2,2,Invalid,4.31,63
caopt,BOOLC_21,2,1,,0.27,9
acts,BOOLC_19,2,1,,0.66,8
acts,CNF_11,2,3,,0.68,217
kali,NUMC_5,2,3,Invalid,7.7,106
medici,MCAC_18,3,1,,178.58,1588
cagen,UNIFORM_ALL_10,2,3,,0.01,407
caopt,BOOLC_3,3,1,,1.47,18
medici,NUMC_25,2,3,Invalid,0.0,3
cagen,BOOLC_11,3,2,,0.0,9
acts,UNIFORM_BOOLEAN_2,6,1,,1.21,360
kali,NUMC_21,3,1,Timeout,2.49,0
acts,BOOLC_6,5,1,,1.15,155
cagen,INDUSTRIAL_13,6,1,,0.04,515
cagen,INDUSTRIAL_0,3,3,,0.03,67
medici,CNF_22,6,1,Timeout,301.0,0
kali,CNF_22,2,2,Invalid,5.81,327
cagen,FM_1,2,3,,0.0,8
kali,UNIFORM_BOOLEAN_13,3,2,,2.18,29
medici,BOOLC_15,2,3,,0.06,7
cagen,MCA_27,3,3,,0.01,1566
medici,HIGHLY_CONSTRAINED_10,3,1,,288.8,1820
cagen,UNIFORM_BOOLEAN_10,3,2,,0.0,26
acts,MCA_10,2,3,,0.3,180
caopt,MCA_4,3,2,,293.45,1908
cagen,UNIFORM_BOOLEAN_0,2,1,,0.0,10
caopt,INDUSTRIAL_2,6,1,,293.22,341
caopt,UNIFORM_ALL_0,5,1,,293.21,411
cagen,MCA_3,3,1,,0.09,3899
caopt,UNIFORM_BOOLEAN_7,2,1,,0.38,9
caopt,UNIFORM_BOOLEAN_10,3,1,,3.98,23
medici,MCA_23,6,1,Timeout,301.0,0
acts,MCAC_4,3,2,,1.1,3167
kali,BOOLC_14,6,1,Timeout,5.46,0
kali,HIGHLY_CONSTRAINED_24,2,1,Invalid,7.04,174
medici,UNIFORM_BOOLEAN_1,3,1,,2.37,24
cagen,CNF_26,4,1,,3.18,36229
caopt,MCAC_15,3,1,,293.68,3624
caopt,NUMC_28,2,3,,3.61,100
kali,MCA_10,2,1,,3.14,205
kali,NUMC_12,3,2,Invalid,3.04,13
medici,MCAC_8,3,2,,80.2,723
cagen,BOOLC_1,6,1,,0.16,356
medici,NUMC_25,5,1,Invalid,0.0,3
kali,NUMC_5,5,1,Timeout,301.0,0
acts,FM_3,2,2,,0.75,13
pmedici,MCAC_19,3,2,,63.19,1049
cagen,BOOLC_22,3,1,,0.0,18
caopt,BOOLC_12,2,2,,0.25,9
acts,BOOLC_6,2,3,,0.92,10
cagen,INDUSTRIAL_0,4,1,,0.5,239
medici,HIGHLY_CONSTRAINED_23,3,2,,1.76,54
acts,UNIFORM_ALL_5,3,2,,3.51,9176
cagen,FM_1,5,1,,0.0,96
acts,INDUSTRIAL_3,2,2,,0.88,58
medici,BOOLC_15,5,1,,14.17,44
cagen,NUMC_15,3,1,,0.03,2878
cagen,MCA_27,4,1,,0.05,14043
kali,CNF_11,2,1,Invalid,7.79,400
pmedici,UNIFORM_BOOLEAN_8,6,1,,2.03,99
kali,UNIFORM_ALL_12,3,2,,5.24,478
kali,MCA_0,3,1,Invalid,13.82,1628
acts,MCA_10,5,1,,1.82,11880
kali,UNIFORM_BOOLEAN_8,6,1,,2.36,105
caopt,UNIFORM_ALL_0,2,3,,0.38,15
pmedici,FM_6,6,1,,6.83,118
pmedici,UNIFORM_ALL_7,2,3,,2.78,368
kali,MCAC_23,6,1,Timeout,301.0,0
cagen,MCAC_4,2,3,,0.01,225
cagen,NUMC_11,3,3,,37.94,3117
medici,INDUSTRIAL_5,2,2,,13.7,30
kali,CNF_15,2,3,Invalid,3.7,49
acts,MCA_3,2,2,,0.4,234
kali,HIGHLY_CONSTRAINED_4,6,1,Timeout,3.06,0
medici,FM_4,2,2,,0.05,9
medici,BOOLC_22,2,2,,0.02,6
cagen,MCA_10,3,2,,0.01,1980
cagen,UNIFORM_BOOLEAN_4,5,1,,0.32,200
caopt,UNIFORM_ALL_4,2,1,,3.69,45
caopt,UNIFORM_BOOLEAN_3,5,1,,293.19,130
cagen,MCA_7,4,1,,0.01,1176
caopt,UNIFORM_BOOLEAN_14,4,1,,293.19,71
medici,CNF_19,2,1,,45.81,231
cagen,BOOLC_9,2,2,,0.0,10
pmedici,UNIFORM_ALL_3,2,1,,2.01,49
acts,MCA_27,2,2,,0.3,157
acts,BOOLC_22,6,1,,0.75,41
kali,MCA_4,3,3,Invalid,25.26,2122
caopt,MCAC_11,3,3,,293.42,1619
acts,MCAC_27,2,2,,1.34,11
pmedici,INDUSTRIAL_10,3,2,,1.95,35
kali,MCA_14,2,3,,4.19,196
medici,UNIFORM_BOOLEAN_5,3,3,,2.63,24
kali,HIGHLY_CONSTRAINED_20,2,3,Invalid,4.97,46
kali,MCAC_0,3,2,Invalid,5.45,13
pmedici,UNIFORM_BOOLEAN_0,2,2,,1.96,32
cagen,CNF_11,3,2,,0.15,3296
cagen,BOOLC_26,3,3,,0.0,17
acts,CNF_8,2,1,,0.68,184
kali,UNIFORM_BOOLEAN_0,2,2,,2.39,25
caopt,HIGHLY_CONSTRAINED_19,2,2,,28.55,185
kali,NUMC_25,4,1,Invalid,44.27,13
acts,BOOLC_2,2,1,,0.8,8
acts,CNF_26,2,2,,0.76,228
medici,NUMC_12,2,2,Timeout,0.16,0
medici,MCA_18,2,1,,22.63,157
caopt,BOOLC_25,5,1,,295.25,496
caopt,BOOLC_7,4,1,,39.68,67
acts,INDUSTRIAL_12,2,3,Timeout,0.24,0
cagen,CNF_21,4,1,,4.31,25978
medici,BOOLC_9,3,1,,3.33,29
kali,MCA_17,2,1,,3.05,110
pmedici,MCA_18,3,2,,62.81,2697
medici,UNIFORM_BOOLEAN_6,3,1,,2.61,27
kali,HIGHLY_CONSTRAINED_23,2,1,Invalid,2.4,13
kali,BOOLC_13,6,1,Invalid,49.19,10
pmedici,HIGHLY_CONSTRAINED_18,2,3,,9.07,182
pmedici,MCA_2,4,1,,248.99,4625
cagen,BOOLC_25,3,1,,0.01,33
cagen,INDUSTRIAL_7,4,1,,2.75,1571
acts,BOOLC_1,2,3,,0.59,12
caopt,BOOLC_15,2,2,,0.4,9
cagen,BOOLC_6,6,1,,0.09,335
kali,NUMC_2,5,1,Timeout,301.0,0
medici,NUMC_22,5,1,Invalid,0.04,31
acts,CNF_16,5,1,,0.54,282
kali,NUMC_15,3,2,Invalid,53.38,3252
acts,HIGHLY_CONSTRAINED_19,3,3,,6.62,2410
acts,FM_4,2,2,,0.66,8
acts,INDUSTRIAL_11,2,1,,0.63,27
cagen,MCA_20,4,1,,1.16,44177
cagen,NUMC_12,3,1,,0.23,253
medici,BOOLC_12,5,1,,25.15,64
kali,CNF_16,2,1,Invalid,2.41,38
acts,UNIFORM_ALL_11,4,1,,0.88,409
acts,UNIFORM_ALL_2,3,2,,0.55,976
cagen,FM_6,5,1,,0.01,74
acts,INDUSTRIAL_4,2,2,,1.01,17
pmedici,FM_1,6,1,,3.6,158
caopt,NUMC_8,3,1,,293.33,455
caopt,UNIFORM_ALL_7,2,3,,158.17,237
kali,MCAC_24,6,1,Timeout,301.0,0
pmedici,UNIFORM_ALL_0,2,3,,2.07,32
cagen,HIGHLY_CONSTRAINED_9,4,1,,1.02,25648
kali,MCA_7,3,1,,3.69,443
acts,MCA_17,5,1,,0.78,6483
caopt,HIGHLY_CONSTRAINED_16,6,1,,1.6,9
medici,FM_3,2,2,,1.11,11
kali,HIGHLY_CONSTRAINED_3,6,1,Timeout,301.0,0
cagen,MCA_17,3,2,,0.0,630
medici,BOOLC_25,2,2,,0.25,12
cagen,NUMC_16,3,3,,30.09,6201
cagen,MCAC_3,2,3,,2.48,281
acts,NUMC_6,2,3,,0.71,103
acts,MCA_4,2,2,,0.34,181
medici,INDUSTRIAL_2,2,2,,0.17,18
kali,CNF_12,2,3,Invalid,4.3,255
acts,BOOLC_25,6,1,,3.55,459
kali,MCA_3,3,3,Invalid,201.24,5639
cagen,MCA_0,4,1,,0.23,9862
caopt,UNIFORM_BOOLEAN_4,5,1,,293.2,190
cagen,UNIFORM_BOOLEAN_3,5,1,,0.03,146
caopt,UNIFORM_ALL_3,2,1,,2.7,34
acts,MCA_20,2,2,,0.41,233
caopt,UNIFORM_BOOLEAN_13,4,1,,2.55,25
pmedici,UNIFORM_ALL_4,2,1,,2.0,67
pmedici,UNIFORM_BOOLEAN_7,2,2,,2.0,32
kali,MCAC_7,3,2,Timeout,4.59,0
kali,HIGHLY_CONSTRAINED_27,2,3,Invalid,3.92,68
medici,UNIFORM_BOOLEAN_2,3,3,,3.21,25
kali,BOOLC_9,2,1,,2.26,34
cagen,CNF_16,3,2,,0.0,64
caopt,MCAC_16,3,3,,293.35,1495
pmedici,MCAC_8,2,1,,85.52,121
kali,MCA_13,2,3,,3.3,157
caopt,INDUSTRIAL_10,3,2,,0.87,18
caopt,BOOLC_0,4,1,,148.29,42
caopt,BOOLC_22,5,1,,64.49,73
pmedici,FM_9,2,2,,2.18,18
cagen,BOOLC_21,3,3,,0.0,30
kali,UNIFORM_BOOLEAN_7,2,2,,2.15,28
medici,NUMC_15,2,2,Timeout,0.2,0
acts,BOOLC_5,2,1,,0.72,6
kali,NUMC_22,4,1,Timeout,301.0,0
kali,UNIFORM_ALL_9,4,1,,4.01,86
acts,CNF_21,2,2,,0.63,199
kali,BOOLC_1,3,1,,2.41,40
medici,NUMC_2,4,1,Timeout,0.19,0
caopt,UNIFORM_ALL_13,3,3,,293.39,1127
medici,HIGHLY_CONSTRAINED_24,6,1,Timeout,301.0,0
caopt,NUMC_23,3,1,,293.29,306
medici,BOOLC_5,2,3,,0.01,6
