ToolName,ModelName,Strength,TimeSeconds,Size,ErrorType
cagen,UNIFORM_BOOLEAN_20,3,0.0,8,
appts,UNIFORM_BOOLEAN_20,3,13.89,8,
pmedici,UNIFORM_BOOLEAN_4,3,1.96,22,
iposolver,UNIFORM_BOOLEAN_4,3,0.0,18,
cagen,UNIFORM_BOOLEAN_4,3,0.0,18,
appts,UNIFORM_BOOLEAN_4,3,23.65,12,
pmedici,UNIFORM_BOOLEAN_31,3,1.91,24,
iposolver,UNIFORM_BOOLEAN_31,3,0.0,20,
cagen,UNIFORM_BOOLEAN_31,3,0.0,20,
appts,UNIFORM_BOOLEAN_31,3,25.84,12,
pmedici,UNIFORM_ALL_0,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_0,3,7.28,3296,
cagen,UNIFORM_ALL_0,3,0.12,3210,
appts,UNIFORM_ALL_0,3,300.11,2994,
pmedici,UNIFORM_BOOLEAN_24,3,1.96,35,
iposolver,UNIFORM_BOOLEAN_24,3,0.03,30,
cagen,UNIFORM_BOOLEAN_24,3,0.0,28,
appts,UNIFORM_BOOLEAN_24,3,62.89,18,
pmedici,BOOLC_30,3,2.31,68,Invalid
cagen,BOOLC_30,3,300.0,0,Timeout
appts,BOOLC_30,3,186.48,24,Invalid
pmedici,UNIFORM_BOOLEAN_45,3,1.76,15,
iposolver,UNIFORM_BOOLEAN_45,3,0.0,12,
cagen,UNIFORM_BOOLEAN_45,3,0.0,12,
appts,UNIFORM_BOOLEAN_45,3,18.27,10,
pmedici,UNIFORM_BOOLEAN_10,3,1.98,31,
iposolver,UNIFORM_BOOLEAN_10,3,0.02,27,
cagen,UNIFORM_BOOLEAN_10,3,0.0,24,
appts,UNIFORM_BOOLEAN_10,3,48.71,17,
pmedici,BOOLC_33,3,2.42,60,Invalid
cagen,BOOLC_33,3,52.64,27,
appts,BOOLC_33,3,53.53,20,Invalid
pmedici,UNIFORM_BOOLEAN_28,3,1.9,14,
iposolver,UNIFORM_BOOLEAN_28,3,0.0,8,
cagen,UNIFORM_BOOLEAN_28,3,0.0,8,
appts,UNIFORM_BOOLEAN_28,3,14.27,8,
pmedici,MCAC_4,3,300.14,0,Timeout
cagen,MCAC_4,3,0.38,45191,
appts,MCAC_4,3,300.13,0,Timeout
pmedici,UNIFORM_BOOLEAN_7,3,2.02,20,
iposolver,UNIFORM_BOOLEAN_7,3,0.0,14,
cagen,UNIFORM_BOOLEAN_7,3,0.0,12,
appts,UNIFORM_BOOLEAN_7,3,19.71,12,
pmedici,UNIFORM_BOOLEAN_32,3,1.85,8,
iposolver,UNIFORM_BOOLEAN_32,3,0.0,8,
cagen,UNIFORM_BOOLEAN_32,3,0.0,8,
appts,UNIFORM_BOOLEAN_32,3,8.32,8,
pmedici,BOOLC_40,3,2.04,48,Invalid
cagen,BOOLC_40,3,0.0,30,
appts,BOOLC_40,3,35.68,20,Invalid
pmedici,BOOLC_15,3,2.31,55,Invalid
cagen,BOOLC_15,3,0.0,31,
appts,BOOLC_15,3,30.27,24,
pmedici,UNIFORM_BOOLEAN_27,3,1.81,17,
iposolver,UNIFORM_BOOLEAN_27,3,0.0,14,
cagen,UNIFORM_BOOLEAN_27,3,0.0,12,
appts,UNIFORM_BOOLEAN_27,3,19.82,12,
pmedici,MCAC_25,3,300.13,0,Timeout
cagen,MCAC_25,3,300.01,0,Timeout
appts,MCAC_25,3,300.14,0,Timeout
pmedici,BOOLC_11,3,1.97,3,Invalid
cagen,BOOLC_11,3,0.0,2,
appts,BOOLC_11,3,6.67,2,
pmedici,BOOLC_44,3,2.29,52,Invalid
cagen,BOOLC_44,3,0.01,21,
appts,BOOLC_44,3,39.22,17,Invalid
pmedici,UNIFORM_ALL_7,3,6.38,295,
iposolver,UNIFORM_ALL_7,3,0.37,230,
cagen,UNIFORM_ALL_7,3,0.01,228,
appts,UNIFORM_ALL_7,3,116.36,179,
pmedici,UNIFORM_BOOLEAN_36,3,2.09,35,
iposolver,UNIFORM_BOOLEAN_36,3,0.03,30,
cagen,UNIFORM_BOOLEAN_36,3,0.0,28,
appts,UNIFORM_BOOLEAN_36,3,41.77,20,
pmedici,UNIFORM_BOOLEAN_3,3,2.01,29,
iposolver,UNIFORM_BOOLEAN_3,3,0.01,23,
cagen,UNIFORM_BOOLEAN_3,3,0.0,22,
appts,UNIFORM_BOOLEAN_3,3,31.12,16,
pmedici,UNIFORM_BOOLEAN_23,3,2.05,34,
iposolver,UNIFORM_BOOLEAN_23,3,0.02,29,
cagen,UNIFORM_BOOLEAN_23,3,0.0,26,
appts,UNIFORM_BOOLEAN_23,3,39.51,19,
pmedici,BOOLC_29,3,1.93,19,Invalid
cagen,BOOLC_29,3,0.0,12,
appts,BOOLC_29,3,18.46,12,
pmedici,UNIFORM_BOOLEAN_42,3,2.06,36,
iposolver,UNIFORM_BOOLEAN_42,3,0.02,28,
cagen,UNIFORM_BOOLEAN_42,3,0.0,24,
appts,UNIFORM_BOOLEAN_42,3,39.32,18,
pmedici,MCAC_38,3,130.81,3,
cagen,MCAC_38,3,300.0,0,Timeout
appts,MCAC_38,3,300.13,0,Timeout
pmedici,BOOLC_21,3,2.07,14,Invalid
cagen,BOOLC_21,3,0.0,8,
appts,BOOLC_21,3,4.87,8,
pmedici,BOOLC_48,3,2.24,58,Invalid
cagen,BOOLC_48,3,0.05,26,
appts,BOOLC_48,3,33.95,18,
pmedici,BOOLC_25,3,2.33,20,Invalid
cagen,BOOLC_25,3,0.0,10,
appts,BOOLC_25,3,24.05,10,
pmedici,BOOLC_38,3,2.03,42,Invalid
cagen,BOOLC_38,3,0.0,24,
appts,BOOLC_38,3,2.76,22,
pmedici,UNIFORM_BOOLEAN_39,3,1.85,32,
iposolver,UNIFORM_BOOLEAN_39,3,0.02,28,
cagen,UNIFORM_BOOLEAN_39,3,0.0,24,
appts,UNIFORM_BOOLEAN_39,3,45.88,18,
pmedici,BOOLC_26,3,1.87,16,Invalid
cagen,BOOLC_26,3,0.0,8,
appts,BOOLC_26,3,19.18,8,
pmedici,BOOLC_22,3,2.43,65,Invalid
cagen,BOOLC_22,3,0.04,31,
appts,BOOLC_22,3,59.05,21,Invalid
pmedici,MCA_39,3,3.48,545,
iposolver,MCA_39,3,0.02,492,
cagen,MCA_39,3,0.0,444,
appts,MCA_39,3,55.01,444,
pmedici,MCAC_0,3,300.12,0,Timeout
cagen,MCAC_0,3,300.0,0,Timeout
appts,MCAC_0,3,300.12,0,Timeout
pmedici,MCAC_28,3,1.8,4,
cagen,MCAC_28,3,0.0,4,
appts,MCAC_28,3,6.07,4,
pmedici,UNIFORM_BOOLEAN_49,3,2.01,35,
iposolver,UNIFORM_BOOLEAN_49,3,0.03,29,
cagen,UNIFORM_BOOLEAN_49,3,0.0,26,
appts,UNIFORM_BOOLEAN_49,3,45.68,18,
pmedici,MCAC_7,3,2.33,194,Invalid
cagen,MCAC_7,3,0.0,184,
appts,MCAC_7,3,2.67,184,
pmedici,MCA_31,3,2.74,1078,
iposolver,MCA_31,3,0.0,1078,
cagen,MCA_31,3,0.0,1078,
appts,MCA_31,3,60.57,1078,
pmedici,BOOLC_31,4,2.99,13,Invalid
cagen,BOOLC_31,4,0.8,12,
appts,BOOLC_31,4,151.35,12,
pmedici,UNIFORM_BOOLEAN_5,4,2.21,60,
iposolver,UNIFORM_BOOLEAN_5,4,0.03,54,
cagen,UNIFORM_BOOLEAN_5,4,0.0,50,
appts,UNIFORM_BOOLEAN_5,4,127.34,24,
pmedici,UNIFORM_ALL_18,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_18,4,300.04,0,Timeout
cagen,UNIFORM_ALL_18,4,2.05,42439,
appts,UNIFORM_ALL_18,4,300.21,41618,
pmedici,UNIFORM_BOOLEAN_2,4,2.41,79,
iposolver,UNIFORM_BOOLEAN_2,4,0.14,68,
cagen,UNIFORM_BOOLEAN_2,4,0.0,61,
appts,UNIFORM_BOOLEAN_2,4,191.76,40,
pmedici,UNIFORM_BOOLEAN_43,4,2.42,77,
iposolver,UNIFORM_BOOLEAN_43,4,0.1,67,
cagen,UNIFORM_BOOLEAN_43,4,0.0,57,
appts,UNIFORM_BOOLEAN_43,4,162.51,36,
pmedici,MCAC_39,4,2.36,11,
cagen,MCAC_39,4,0.01,11,
appts,MCAC_39,4,11.48,11,
pmedici,UNIFORM_BOOLEAN_16,4,1.98,51,
iposolver,UNIFORM_BOOLEAN_16,4,0.01,43,
cagen,UNIFORM_BOOLEAN_16,4,0.0,44,
appts,UNIFORM_BOOLEAN_16,4,60.05,24,
pmedici,UNIFORM_BOOLEAN_12,4,2.39,72,
iposolver,UNIFORM_BOOLEAN_12,4,0.07,64,
cagen,UNIFORM_BOOLEAN_12,4,0.0,56,
appts,UNIFORM_BOOLEAN_12,4,124.52,36,
pmedici,MCA_32,4,300.02,0,Timeout
iposolver,MCA_32,4,2.67,322374,
cagen,MCA_32,4,0.37,322344,
appts,MCA_32,4,300.2,322344,
pmedici,UNIFORM_BOOLEAN_47,4,2.01,45,
iposolver,UNIFORM_BOOLEAN_47,4,0.0,39,
cagen,UNIFORM_BOOLEAN_47,4,0.0,38,
appts,UNIFORM_BOOLEAN_47,4,49.93,24,
pmedici,BOOLC_35,4,1.87,29,Invalid
cagen,BOOLC_35,4,0.0,24,
appts,BOOLC_35,4,27.35,20,
pmedici,UNIFORM_ALL_31,4,2.11,58,
iposolver,UNIFORM_ALL_31,4,0.02,54,
cagen,UNIFORM_ALL_31,4,0.0,50,
appts,UNIFORM_ALL_31,4,134.25,24,
pmedici,UNIFORM_ALL_48,4,2.42,625,
iposolver,UNIFORM_ALL_48,4,0.0,625,
cagen,UNIFORM_ALL_48,4,0.0,625,
appts,UNIFORM_ALL_48,4,51.77,625,
pmedici,MCAC_19,4,3.19,1329,
cagen,MCAC_19,4,0.01,1329,
appts,MCAC_19,4,3.44,1329,
pmedici,MCA_43,4,300.02,0,Timeout
iposolver,MCA_43,4,300.03,0,Timeout
cagen,MCA_43,4,10.58,1714679,
appts,MCA_43,4,300.46,1714667,
pmedici,MCAC_14,4,300.13,0,Timeout
cagen,MCAC_14,4,8.07,142271,
appts,MCAC_14,4,300.28,142115,Invalid
pmedici,UNIFORM_BOOLEAN_33,4,2.41,75,
iposolver,UNIFORM_BOOLEAN_33,4,0.1,67,
cagen,UNIFORM_BOOLEAN_33,4,0.0,57,
appts,UNIFORM_BOOLEAN_33,4,165.75,36,
pmedici,MCAC_41,4,300.15,0,Timeout
cagen,MCAC_41,4,300.0,0,Timeout
appts,MCAC_41,4,300.25,0,Timeout
cagen,MCAC_6,4,300.0,0,Timeout
appts,MCAC_6,4,300.18,0,Timeout
pmedici,MCA_21,4,300.12,0,Timeout
iposolver,MCA_21,4,300.11,0,Timeout
cagen,MCA_21,4,46.27,1595623,
appts,MCA_21,4,300.39,1598755,
pmedici,MCA_9,4,300.13,0,Timeout
iposolver,MCA_9,4,300.18,0,Timeout
cagen,MCA_9,4,106.0,4260928,
appts,MCA_9,4,300.34,0,Timeout
pmedici,BOOLC_13,4,2.06,9,
cagen,BOOLC_13,4,0.0,9,
appts,BOOLC_13,4,2.76,9,
pmedici,BOOLC_46,4,2.16,40,Invalid
cagen,BOOLC_46,4,0.0,41,
appts,BOOLC_46,4,43.15,38,
pmedici,UNIFORM_BOOLEAN_19,4,2.19,64,
iposolver,UNIFORM_BOOLEAN_19,4,0.04,59,
cagen,UNIFORM_BOOLEAN_19,4,0.0,52,
appts,UNIFORM_BOOLEAN_19,4,91.84,34,
pmedici,MCAC_34,4,300.19,0,Timeout
appts,MCAC_34,4,300.15,0,Timeout
pmedici,UNIFORM_ALL_3,4,300.03,0,Timeout
iposolver,UNIFORM_ALL_3,4,65.17,46728,
cagen,UNIFORM_ALL_3,4,2.19,46540,
appts,UNIFORM_ALL_3,4,300.14,45512,
pmedici,BOOLC_2,4,3.86,55,Invalid
cagen,BOOLC_2,4,0.01,47,
appts,BOOLC_2,4,98.23,30,
pmedici,UNIFORM_ALL_49,4,300.15,0,Timeout
iposolver,UNIFORM_ALL_49,4,176.74,38666,
cagen,UNIFORM_ALL_49,4,1.33,38709,
appts,UNIFORM_ALL_49,4,300.18,0,Timeout
pmedici,BOOLC_18,4,3.18,6,
cagen,BOOLC_18,4,0.15,6,
appts,BOOLC_18,4,297.27,6,
pmedici,UNIFORM_BOOLEAN_6,4,2.04,65,
iposolver,UNIFORM_BOOLEAN_6,4,0.04,59,
cagen,UNIFORM_BOOLEAN_6,4,0.0,52,
appts,UNIFORM_BOOLEAN_6,4,94.84,34,
pmedici,BOOLC_17,4,2.38,77,Invalid
cagen,BOOLC_17,4,0.09,63,
appts,BOOLC_17,4,158.46,43,Invalid
pmedici,UNIFORM_ALL_43,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_43,4,300.04,0,Timeout
cagen,UNIFORM_ALL_43,4,20.84,185858,
appts,UNIFORM_ALL_43,4,300.16,0,Timeout
pmedici,BOOLC_42,4,2.2,6,
cagen,BOOLC_42,4,0.01,6,
appts,BOOLC_42,4,47.68,6,
pmedici,UNIFORM_ALL_16,4,3.08,86,
iposolver,UNIFORM_ALL_16,4,0.25,74,
cagen,UNIFORM_ALL_16,4,0.01,66,
appts,UNIFORM_ALL_16,4,271.3,39,
pmedici,MCAC_10,4,300.15,0,Timeout
cagen,MCAC_10,4,300.0,0,Timeout
appts,MCAC_10,4,300.27,0,Timeout
pmedici,UNIFORM_BOOLEAN_37,4,2.79,84,
iposolver,UNIFORM_BOOLEAN_37,4,0.19,71,
cagen,UNIFORM_BOOLEAN_37,4,0.01,63,
appts,UNIFORM_BOOLEAN_37,4,300.15,39,
pmedici,MCAC_45,4,300.14,0,Timeout
cagen,MCAC_45,4,41.58,586515,
appts,MCAC_45,4,300.15,585629,
pmedici,BOOLC_24,4,1.99,8,
cagen,BOOLC_24,4,0.0,8,
appts,BOOLC_24,4,14.66,8,
pmedici,MCA_25,4,300.1,0,Timeout
iposolver,MCA_25,4,11.33,911400,
cagen,MCA_25,4,1.1,911400,
appts,MCA_25,4,300.18,911465,
pmedici,UNIFORM_ALL_34,4,16.27,1016,
iposolver,UNIFORM_ALL_34,4,0.35,775,
cagen,UNIFORM_ALL_34,4,0.02,824,
appts,UNIFORM_ALL_34,4,300.14,640,
pmedici,MCA_19,4,300.03,0,Timeout
iposolver,MCA_19,4,300.05,0,Timeout
cagen,MCA_19,4,21.79,1972665,
appts,MCA_19,4,301.0,1971632,
pmedici,UNIFORM_BOOLEAN_21,4,1.81,37,
iposolver,UNIFORM_BOOLEAN_21,4,0.0,35,
cagen,UNIFORM_BOOLEAN_21,4,0.0,36,
appts,UNIFORM_BOOLEAN_21,4,37.62,24,
pmedici,UNIFORM_BOOLEAN_30,4,2.03,61,
iposolver,UNIFORM_BOOLEAN_30,4,0.03,54,
cagen,UNIFORM_BOOLEAN_30,4,0.0,50,
appts,UNIFORM_BOOLEAN_30,4,134.25,24,
pmedici,MCA_12,4,300.13,0,Timeout
iposolver,MCA_12,4,300.01,0,Timeout
cagen,MCA_12,4,12.51,1896286,
appts,MCA_12,4,300.4,1896084,
pmedici,MCA_47,4,115.91,5302,
iposolver,MCA_47,4,0.35,4580,
cagen,MCA_47,4,0.02,3800,
appts,MCA_47,4,300.16,3780,
pmedici,MCAC_48,4,300.13,0,Timeout
cagen,MCAC_48,4,43.32,901158,
appts,MCAC_48,4,300.15,0,Timeout
pmedici,UNIFORM_ALL_35,4,300.11,0,Timeout
iposolver,UNIFORM_ALL_35,4,300.07,0,Timeout
cagen,UNIFORM_ALL_35,4,245.8,525579,
appts,UNIFORM_ALL_35,4,300.16,0,Timeout
pmedici,UNIFORM_BOOLEAN_44,4,1.99,44,
iposolver,UNIFORM_BOOLEAN_44,4,0.0,39,
cagen,UNIFORM_BOOLEAN_44,4,0.0,38,
appts,UNIFORM_BOOLEAN_44,4,48.09,24,
pmedici,UNIFORM_BOOLEAN_11,4,2.1,52,
iposolver,UNIFORM_BOOLEAN_11,4,0.01,48,
cagen,UNIFORM_BOOLEAN_11,4,0.0,44,
appts,UNIFORM_BOOLEAN_11,4,78.7,24,
pmedici,MCA_38,4,300.13,0,Timeout
iposolver,MCA_38,4,300.02,0,Timeout
cagen,MCA_38,4,7.32,2058002,
appts,MCA_38,4,300.9,0,Timeout
pmedici,BOOLC_8,4,2.06,45,Invalid
cagen,BOOLC_8,4,0.0,36,
appts,BOOLC_8,4,46.5,28,
pmedici,BOOLC_36,4,2.81,85,Invalid
cagen,BOOLC_36,4,0.01,69,
appts,BOOLC_36,4,142.2,51,
pmedici,MCA_6,4,300.13,0,Timeout
iposolver,MCA_6,4,300.08,0,Timeout
cagen,MCA_6,4,47.17,2747033,
appts,MCA_6,4,300.62,2746471,
pmedici,MCA_11,4,300.14,0,Timeout
iposolver,MCA_11,4,102.56,522589,
cagen,MCA_11,4,1.85,522490,
appts,MCA_11,4,300.51,0,Timeout
pmedici,MCA_44,4,300.13,0,Timeout
iposolver,MCA_44,4,13.53,1646453,
cagen,MCA_44,4,1.85,1646400,
appts,MCA_44,4,301.23,1646411,
pmedici,UNIFORM_BOOLEAN_15,4,2.38,77,
iposolver,UNIFORM_BOOLEAN_15,4,0.1,67,
cagen,UNIFORM_BOOLEAN_15,4,0.0,57,
appts,UNIFORM_BOOLEAN_15,4,135.38,39,
pmedici,UNIFORM_ALL_36,4,300.02,0,Timeout
iposolver,UNIFORM_ALL_36,4,17.76,66857,
cagen,UNIFORM_ALL_36,4,0.33,28561,
appts,UNIFORM_ALL_36,4,300.14,65199,
pmedici,MCA_35,4,300.13,0,Timeout
iposolver,MCA_35,4,300.01,0,Timeout
cagen,MCA_35,4,12.74,1245725,
appts,MCA_35,4,301.0,1246784,
pmedici,BOOLC_32,4,2.11,47,Invalid
cagen,BOOLC_32,4,0.0,39,
appts,BOOLC_32,4,3.27,37,
pmedici,UNIFORM_BOOLEAN_40,4,1.9,25,
iposolver,UNIFORM_BOOLEAN_40,4,0.0,16,
cagen,UNIFORM_BOOLEAN_40,4,0.0,16,
appts,UNIFORM_BOOLEAN_40,4,25.63,16,
pmedici,BOOLC_14,4,2.66,41,Invalid
cagen,BOOLC_14,4,0.0,30,
appts,BOOLC_14,4,48.48,21,
pmedici,BOOLC_41,4,3.1,12,Invalid
cagen,BOOLC_41,4,0.01,8,
appts,BOOLC_41,4,157.82,8,
pmedici,UNIFORM_ALL_26,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_26,4,2.57,15641,
cagen,UNIFORM_ALL_26,4,0.16,15631,
appts,UNIFORM_ALL_26,4,300.13,14087,
pmedici,MCAC_13,4,300.1,0,Timeout
cagen,MCAC_13,4,0.66,67068,
appts,MCAC_13,4,300.14,0,Timeout
pmedici,MCA_26,4,300.1,0,Timeout
iposolver,MCA_26,4,300.11,0,Timeout
cagen,MCA_26,4,82.87,3450404,
appts,MCA_26,4,300.21,0,Timeout
cagen,MCAC_46,4,300.0,0,Timeout
appts,MCAC_46,4,300.29,0,Timeout
pmedici,UNIFORM_BOOLEAN_34,4,2.43,74,
iposolver,UNIFORM_BOOLEAN_34,4,0.1,67,
cagen,UNIFORM_BOOLEAN_34,4,0.01,57,
appts,UNIFORM_BOOLEAN_34,4,300.12,36,
pmedici,MCAC_1,4,10.42,24,
cagen,MCAC_1,4,0.05,24,
appts,MCAC_1,4,300.2,0,Timeout
pmedici,BOOLC_5,4,2.39,1,
cagen,BOOLC_5,4,0.15,1,
appts,BOOLC_5,4,139.16,1,
pmedici,UNIFORM_ALL_4,4,300.11,0,Timeout
iposolver,UNIFORM_ALL_4,4,60.47,100925,
cagen,UNIFORM_ALL_4,4,1.69,101262,
appts,UNIFORM_ALL_4,4,300.74,100018,
appts,MCAC_33,4,300.25,0,Timeout
pmedici,MCAC_17,4,2.39,163,Invalid
cagen,MCAC_17,4,0.0,162,
appts,MCAC_17,4,38.91,162,
pmedici,MCAC_18,4,2.25,1,
cagen,MCAC_18,4,0.01,1,
appts,MCAC_18,4,8.9,1,
pmedici,BOOLC_23,4,2.01,1,
cagen,BOOLC_23,4,0.0,1,
appts,BOOLC_23,4,5.82,1,
pmedici,MCAC_42,4,300.12,0,Timeout
appts,MCAC_42,4,300.15,0,Timeout
pmedici,UNIFORM_ALL_44,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_44,4,11.35,5085,
cagen,UNIFORM_ALL_44,4,0.17,5022,
appts,UNIFORM_ALL_44,4,300.1,4630,
pmedici,BOOLC_10,4,2.32,52,Invalid
cagen,BOOLC_10,4,0.0,41,
appts,BOOLC_10,4,43.02,31,
pmedici,UNIFORM_ALL_11,4,300.12,0,Timeout
iposolver,UNIFORM_ALL_11,4,34.23,42998,
cagen,UNIFORM_ALL_11,4,1.37,40051,
appts,UNIFORM_ALL_11,4,300.15,41539,
pmedici,BOOLC_45,4,6.22,103,Invalid
cagen,BOOLC_45,4,0.01,67,
appts,BOOLC_45,4,7.37,64,
pmedici,BOOLC_28,4,2.4,74,Invalid
cagen,BOOLC_28,4,0.0,60,
appts,BOOLC_28,4,152.97,41,
pmedici,UNIFORM_ALL_33,4,300.1,0,Timeout
iposolver,UNIFORM_ALL_33,4,300.05,0,Timeout
cagen,UNIFORM_ALL_33,4,3.85,130986,
appts,UNIFORM_ALL_33,4,300.97,129607,
pmedici,MCA_49,4,300.12,0,Timeout
iposolver,MCA_49,4,221.39,57837,
cagen,MCA_49,4,1.28,52944,
appts,MCA_49,4,300.3,0,Timeout
pmedici,UNIFORM_BOOLEAN_26,4,1.88,39,
iposolver,UNIFORM_BOOLEAN_26,4,0.0,35,
cagen,UNIFORM_BOOLEAN_26,4,0.0,36,
appts,UNIFORM_BOOLEAN_26,4,38.21,24,
pmedici,UNIFORM_ALL_32,4,300.03,0,Timeout
iposolver,UNIFORM_ALL_32,4,0.22,18630,
cagen,UNIFORM_ALL_32,4,0.02,14641,
appts,UNIFORM_ALL_32,4,300.15,16338,
pmedici,MCA_15,4,300.13,0,Timeout
iposolver,MCA_15,4,300.08,0,Timeout
cagen,MCA_15,4,55.83,2141624,
appts,MCA_15,4,300.22,0,Timeout
pmedici,MCA_40,4,2.18,480,
iposolver,MCA_40,4,0.0,480,
cagen,MCA_40,4,0.0,480,
appts,MCA_40,4,58.89,480,
pmedici,UNIFORM_BOOLEAN_22,4,1.93,34,
iposolver,UNIFORM_BOOLEAN_22,4,0.0,29,
cagen,UNIFORM_BOOLEAN_22,4,0.0,28,
appts,UNIFORM_BOOLEAN_22,4,31.69,21,
pmedici,UNIFORM_ALL_46,4,2.78,82,
iposolver,UNIFORM_ALL_46,4,0.2,71,
cagen,UNIFORM_ALL_46,4,0.01,63,
appts,UNIFORM_ALL_46,4,209.63,40,
pmedici,UNIFORM_ALL_13,4,9.2,2039,
iposolver,UNIFORM_ALL_13,4,0.01,1576,
cagen,UNIFORM_ALL_13,4,0.0,1296,
appts,UNIFORM_ALL_13,4,175.74,1332,
pmedici,BOOLC_4,4,4.46,106,Invalid
cagen,BOOLC_4,4,0.03,88,
appts,BOOLC_4,4,193.76,67,Invalid
pmedici,UNIFORM_ALL_20,4,300.12,0,Timeout
iposolver,UNIFORM_ALL_20,4,300.07,0,Timeout
cagen,UNIFORM_ALL_20,4,40.61,604472,
appts,UNIFORM_ALL_20,4,300.17,0,Timeout
pmedici,MCAC_9,4,300.14,0,Timeout
cagen,MCAC_9,4,0.52,61786,
appts,MCAC_9,4,300.14,0,Timeout
pmedici,MCAC_47,4,1.98,8,Invalid
cagen,MCAC_47,4,0.0,7,
appts,MCAC_47,4,18.27,7,
pmedici,MCAC_12,4,2.13,228,
cagen,MCAC_12,4,0.0,228,
appts,MCAC_12,4,2.05,228,
pmedici,MCA_0,4,2.08,460,
iposolver,MCA_0,4,0.0,460,
cagen,MCA_0,4,0.0,460,
appts,MCA_0,4,55.23,460,
pmedici,UNIFORM_ALL_19,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_19,4,49.35,6012,
cagen,UNIFORM_ALL_19,4,0.36,5931,
appts,UNIFORM_ALL_19,4,300.13,5566,
pmedici,UNIFORM_ALL_24,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_24,4,300.05,0,Timeout
cagen,UNIFORM_ALL_24,4,6.99,183285,
appts,UNIFORM_ALL_24,4,300.43,0,Timeout
pmedici,BOOLC_20,4,5.28,89,Invalid
cagen,BOOLC_20,4,0.01,70,
appts,BOOLC_20,4,191.27,49,
pmedici,BOOLC_6,4,3.16,61,Invalid
cagen,BOOLC_6,4,0.73,51,
appts,BOOLC_6,4,93.21,50,Invalid
pmedici,MCA_14,4,300.12,0,Timeout
iposolver,MCA_14,4,0.58,61011,
cagen,MCA_14,4,0.09,58520,
appts,MCA_14,4,300.16,58520,
pmedici,UNIFORM_ALL_5,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_5,4,1.68,20442,
cagen,UNIFORM_ALL_5,4,0.13,20138,
appts,UNIFORM_ALL_5,4,300.15,18192,
pmedici,MCA_41,4,300.03,0,Timeout
iposolver,MCA_41,4,300.04,0,Timeout
cagen,MCA_41,4,43.52,1499130,
appts,MCA_41,4,300.49,1495051,
pmedici,MCAC_27,4,212.01,210,
cagen,MCAC_27,4,0.15,210,
appts,MCAC_27,4,300.14,0,Timeout
pmedici,MCA_4,4,300.13,0,Timeout
iposolver,MCA_4,4,300.01,0,Timeout
cagen,MCA_4,4,7.9,489817,
appts,MCA_4,4,301.79,491120,
pmedici,MCA_10,4,300.1,0,Timeout
iposolver,MCA_10,4,300.0,0,Timeout
cagen,MCA_10,4,3.33,488451,
appts,MCA_10,4,300.56,488418,
pmedici,MCA_45,4,2.02,20,
iposolver,MCA_45,4,0.0,16,
cagen,MCA_45,4,0.0,16,
appts,MCA_45,4,25.11,16,
pmedici,MCA_23,4,197.14,11685,
iposolver,MCA_23,4,0.08,11088,
cagen,MCA_23,4,0.01,11088,
appts,MCA_23,4,300.15,11088,
pmedici,MCAC_36,4,300.14,0,Timeout
cagen,MCAC_36,4,29.02,975760,
appts,MCAC_36,4,300.29,0,Timeout
pmedici,UNIFORM_ALL_30,4,300.12,0,Timeout
iposolver,UNIFORM_ALL_30,4,34.21,42998,
cagen,UNIFORM_ALL_30,4,1.36,40051,
appts,UNIFORM_ALL_30,4,300.14,41558,
pmedici,UNIFORM_ALL_17,4,2.42,625,
iposolver,UNIFORM_ALL_17,4,0.0,625,
cagen,UNIFORM_ALL_17,4,0.0,625,
appts,UNIFORM_ALL_17,4,51.36,625,
pmedici,BOOLC_0,4,2.15,43,Invalid
cagen,BOOLC_0,4,0.01,37,
appts,BOOLC_0,4,6.74,37,
appts,MCAC_43,4,300.17,0,Timeout
pmedici,MCAC_16,4,300.03,0,Timeout
cagen,MCAC_16,4,300.0,0,Timeout
appts,MCAC_16,4,300.21,0,Timeout
pmedici,UNIFORM_ALL_47,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_47,4,300.06,0,Timeout
cagen,UNIFORM_ALL_47,4,13.54,212399,
appts,UNIFORM_ALL_47,4,300.15,0,Timeout
pmedici,UNIFORM_BOOLEAN_48,4,2.16,66,
iposolver,UNIFORM_BOOLEAN_48,4,0.05,61,
cagen,UNIFORM_BOOLEAN_48,4,0.0,54,
appts,UNIFORM_BOOLEAN_48,4,157.72,36,
pmedici,UNIFORM_ALL_12,4,2.68,81,
iposolver,UNIFORM_ALL_12,4,0.21,71,
cagen,UNIFORM_ALL_12,4,0.01,63,
appts,UNIFORM_ALL_12,4,264.85,36,
pmedici,UNIFORM_ALL_27,4,300.03,0,Timeout
iposolver,UNIFORM_ALL_27,4,100.33,241238,
cagen,UNIFORM_ALL_27,4,4.53,241491,
appts,UNIFORM_ALL_27,4,300.44,0,Timeout
