ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
cagen,MCA_28,2,3,,0.01,1300
pmedici,UNIFORM_ALL_45,2,2,,11.42,1154
cagen,BOOLC_2,4,2,,0.01,47
pmedici,UNIFORM_ALL_8,4,1,Timeout,300.13,0
cagen,BOOLC_33,3,3,,52.72,27
appts,UNIFORM_BOOLEAN_28,3,3,,14.27,8
iposolver,UNIFORM_ALL_40,3,2,,38.0,14476
cagen,UNIFORM_ALL_32,2,2,,0.0,121
pmedici,UNIFORM_BOOLEAN_46,2,3,,1.9,14
appts,MCAC_34,3,1,Timeout,300.14,0
iposolver,UNIFORM_ALL_26,4,3,,2.57,15641
pmedici,UNIFORM_BOOLEAN_13,2,3,,1.88,21
pmedici,MCAC_4,4,1,Timeout,300.11,0
cagen,MCA_36,4,3,,1.84,511488
cagen,MCAC_39,2,1,,0.01,7
pmedici,MCA_23,2,1,,3.37,924
iposolver,MCA_21,4,1,Timeout,300.12,0
appts,UNIFORM_BOOLEAN_7,3,3,,20.0,12
cagen,UNIFORM_ALL_3,2,3,,0.0,121
appts,UNIFORM_ALL_44,3,1,,300.13,561
cagen,UNIFORM_BOOLEAN_32,3,3,,0.0,8
appts,BOOLC_40,3,1,Invalid,35.68,20
appts,UNIFORM_ALL_11,3,1,,300.11,2863
pmedici,BOOLC_0,2,2,Invalid,1.99,32
appts,BOOLC_15,3,1,,31.42,24
iposolver,UNIFORM_BOOLEAN_27,3,3,,0.0,14
iposolver,UNIFORM_ALL_38,2,3,,0.01,401
iposolver,UNIFORM_BOOLEAN_41,4,2,,0.01,43
appts,MCA_4,2,2,,43.73,1599
pmedici,MCAC_25,2,1,Timeout,300.08,0
pmedici,BOOLC_11,2,1,Invalid,2.03,3
iposolver,UNIFORM_BOOLEAN_14,4,2,,0.05,61
pmedici,BOOLC_44,2,1,Invalid,2.05,38
appts,UNIFORM_ALL_40,3,3,,300.13,13712
cagen,UNIFORM_ALL_7,2,1,,0.0,40
pmedici,UNIFORM_ALL_39,3,1,Timeout,300.13,0
iposolver,MCA_43,3,2,,7.69,71450
appts,BOOLC_44,3,3,Invalid,39.22,17
cagen,UNIFORM_BOOLEAN_36,3,1,,0.0,28
iposolver,MCA_16,3,2,,0.0,8
appts,BOOLC_11,3,3,,6.85,2
cagen,MCA_32,4,1,,0.4,322344
iposolver,MCA_25,4,3,,11.58,911400
pmedici,MCA_27,2,3,,2.56,705
appts,UNIFORM_BOOLEAN_3,3,1,,31.37,16
pmedici,BOOLC_15,2,3,Invalid,1.97,33
pmedici,MCAC_21,2,3,Invalid,15.8,1045
pmedici,BOOLC_40,2,3,Invalid,1.96,38
iposolver,UNIFORM_BOOLEAN_23,3,1,,0.02,29
iposolver,MCA_2,3,2,,0.0,188
appts,MCAC_48,2,2,,41.92,1636
cagen,BOOLC_29,5,1,,0.0,22
cagen,MCAC_10,3,2,,13.86,48399
cagen,MCAC_45,3,2,,0.32,32439
appts,UNIFORM_ALL_38,2,2,,28.49,361
cagen,MCAC_23,4,3,,0.11,33
pmedici,UNIFORM_BOOLEAN_42,2,1,,1.77,13
iposolver,UNIFORM_ALL_22,4,1,Timeout,300.08,0
pmedici,UNIFORM_BOOLEAN_17,2,1,,1.81,4
cagen,MCA_8,2,3,,0.0,20
cagen,UNIFORM_BOOLEAN_20,4,1,,0.0,16
cagen,MCAC_18,2,2,,0.02,1
appts,UNIFORM_ALL_30,3,2,,300.13,2854
cagen,MCA_24,3,1,,0.7,66923
appts,BOOLC_34,3,2,Invalid,64.57,19
appts,UNIFORM_ALL_3,4,1,,300.14,45512
appts,MCAC_38,2,3,Timeout,300.19,0
cagen,MCA_0,3,3,,0.0,230
iposolver,UNIFORM_BOOLEAN_35,4,1,,0.03,54
cagen,UNIFORM_BOOLEAN_3,2,3,,0.0,10
appts,UNIFORM_BOOLEAN_24,2,1,,15.39,8
pmedici,BOOLC_30,2,2,Invalid,1.98,37
appts,BOOLC_19,2,3,Invalid,38.5,10
appts,UNIFORM_ALL_48,2,3,,13.92,25
pmedici,MCA_6,3,1,Timeout,300.13,0
pmedici,UNIFORM_ALL_31,2,1,,1.98,14
iposolver,UNIFORM_ALL_2,2,3,,0.11,385
cagen,MCAC_35,3,3,,27.71,110617
cagen,UNIFORM_ALL_13,2,1,,0.0,48
appts,MCA_46,5,1,Timeout,302.09,0
iposolver,UNIFORM_ALL_34,3,1,,0.03,177
appts,MCA_13,5,1,Timeout,302.91,0
cagen,UNIFORM_ALL_46,2,1,,0.0,12
cagen,BOOLC_21,4,1,,0.0,8
appts,MCAC_40,3,2,,87.85,85
appts,MCAC_15,3,2,Timeout,300.14,0
cagen,MCAC_31,3,1,Timeout,300.01,0
iposolver,MCA_29,5,1,Timeout,301.0,0
appts,UNIFORM_ALL_19,2,1,,32.34,65
iposolver,UNIFORM_ALL_6,2,1,,0.0,151
pmedici,UNIFORM_ALL_35,2,3,,27.84,1263
appts,BOOLC_48,2,1,,14.44,7
appts,MCA_24,2,2,,45.91,2064
pmedici,UNIFORM_BOOLEAN_36,2,2,,1.97,13
cagen,BOOLC_25,4,3,,0.01,12
cagen,UNIFORM_ALL_17,2,3,,0.0,25
cagen,BOOLC_43,3,2,Timeout,300.0,0
appts,MCAC_22,4,1,Timeout,300.27,0
cagen,UNIFORM_ALL_42,2,3,,0.0,256
iposolver,UNIFORM_ALL_30,3,3,,1.03,3180
cagen,BOOLC_16,3,2,,3.45,9
pmedici,BOOLC_19,3,1,Invalid,2.49,77
cagen,MCA_20,3,3,,0.18,55441
iposolver,MCA_37,3,1,,17.51,25306
cagen,UNIFORM_BOOLEAN_42,3,2,,0.0,24
cagen,MCA_46,4,2,,2.98,242407
cagen,UNIFORM_BOOLEAN_24,4,3,,0.01,66
cagen,MCA_13,4,2,,21.03,1608711
iposolver,UNIFORM_BOOLEAN_31,4,3,,0.01,43
cagen,MCA_4,3,1,,0.23,28793
iposolver,UNIFORM_ALL_48,2,2,,0.0,32
cagen,UNIFORM_BOOLEAN_7,2,1,,0.0,8
appts,UNIFORM_BOOLEAN_20,2,3,,8.91,5
appts,BOOLC_33,3,2,Invalid,68.11,20
cagen,MCAC_4,5,1,Timeout,300.02,0
iposolver,MCA_34,3,3,,1.08,43681
cagen,MCA_23,3,1,,0.01,5544
cagen,UNIFORM_BOOLEAN_27,4,1,,0.0,28
pmedici,UNIFORM_ALL_28,4,1,Timeout,300.12,0
cagen,UNIFORM_BOOLEAN_4,2,3,,0.0,8
cagen,MCA_7,3,3,,0.04,10869
cagen,BOOLC_38,2,1,,0.0,9
appts,UNIFORM_BOOLEAN_23,2,1,,13.75,8
pmedici,BOOLC_37,2,2,,1.93,2
pmedici,UNIFORM_BOOLEAN_18,3,1,,1.87,17
appts,UNIFORM_ALL_4,4,1,,300.74,100018
cagen,MCAC_32,3,3,Timeout,300.0,0
iposolver,MCA_19,2,2,,0.14,1894
cagen,UNIFORM_BOOLEAN_39,2,1,,0.0,10
iposolver,UNIFORM_ALL_5,2,3,,0.01,158
cagen,UNIFORM_ALL_8,3,1,,0.02,7180
pmedici,UNIFORM_ALL_36,2,1,,3.28,417
appts,MCAC_47,3,2,,16.76,7
cagen,BOOLC_26,4,1,,0.0,16
appts,MCAC_12,3,2,,2.15,190
appts,MCA_41,5,1,Timeout,302.67,0
cagen,UNIFORM_ALL_14,2,1,,0.0,169
iposolver,UNIFORM_ALL_33,3,1,,5.96,7204
cagen,UNIFORM_ALL_41,2,1,,0.0,23
appts,MCA_14,5,1,,300.59,117040
pmedici,UNIFORM_ALL_32,2,3,,2.3,236
iposolver,UNIFORM_ALL_1,2,1,,0.47,803
appts,UNIFORM_BOOLEAN_8,2,3,,5.99,4
cagen,MCAC_36,3,1,,0.45,46427
appts,MCAC_25,4,1,Timeout,300.31,0
cagen,BOOLC_44,3,2,,0.01,21
cagen,UNIFORM_ALL_10,2,3,,0.0,9
cagen,BOOLC_11,3,2,,0.0,2
cagen,UNIFORM_ALL_45,2,3,,0.01,626
cagen,BOOLC_22,4,3,,0.04,81
pmedici,UNIFORM_BOOLEAN_31,2,2,,1.98,11
appts,MCA_23,2,2,,35.21,924
iposolver,UNIFORM_BOOLEAN_28,2,3,,0.0,6
cagen,UNIFORM_BOOLEAN_23,4,3,,0.01,63
cagen,MCA_41,4,2,,45.75,1499130
cagen,MCA_14,4,2,,0.09,58520
cagen,UNIFORM_BOOLEAN_45,3,2,,0.0,12
cagen,MCA_27,3,3,,0.0,1410
cagen,UNIFORM_BOOLEAN_10,3,2,,0.0,24
cagen,UNIFORM_BOOLEAN_0,2,1,,0.0,8
cagen,MCA_3,3,1,,0.29,76332
iposolver,UNIFORM_BOOLEAN_36,4,3,,0.32,75
appts,UNIFORM_BOOLEAN_27,2,3,,9.51,6
pmedici,UNIFORM_ALL_7,5,1,Timeout,300.12,0
pmedici,MCA_5,4,1,Timeout,300.12,0
appts,BOOLC_29,2,2,,10.5,6
cagen,MCAC_36,4,3,,29.02,975760
cagen,MCA_39,2,1,,0.0,222
appts,MCAC_25,3,3,Timeout,300.17,0
appts,MCA_45,2,1,,10.2,6
appts,MCA_10,2,1,,44.46,1850
cagen,UNIFORM_ALL_45,5,1,Timeout,300.0,0
appts,UNIFORM_BOOLEAN_39,3,1,,45.88,18
cagen,BOOLC_22,3,1,,0.04,31
cagen,UNIFORM_BOOLEAN_23,3,1,,0.0,26
cagen,MCAC_0,2,1,Timeout,300.0,0
pmedici,MCA_32,2,3,,6.9,1687
cagen,MCAC_28,2,3,,0.0,4
appts,UNIFORM_ALL_0,3,1,,300.12,2995
pmedici,MCAC_34,2,3,,168.21,64
iposolver,UNIFORM_ALL_29,2,1,,0.17,320
pmedici,UNIFORM_BOOLEAN_49,4,1,,3.05,86
cagen,MCA_3,4,3,,22.51,2646479
iposolver,UNIFORM_BOOLEAN_36,3,1,,0.04,30
appts,UNIFORM_BOOLEAN_27,5,1,,40.18,32
pmedici,UNIFORM_ALL_7,2,3,,2.05,50
iposolver,MCA_34,4,1,,3.86,91645
pmedici,MCA_36,2,1,,13.12,2208
cagen,UNIFORM_BOOLEAN_41,4,2,,0.0,44
cagen,MCAC_4,2,3,,0.02,1363
cagen,MCA_23,4,3,,0.02,11088
cagen,UNIFORM_BOOLEAN_14,4,2,,0.0,54
cagen,UNIFORM_BOOLEAN_27,3,3,,0.0,12
cagen,MCA_45,3,2,,0.0,12
cagen,MCA_10,3,2,,0.27,61056
cagen,UNIFORM_BOOLEAN_4,5,1,,0.0,72
iposolver,UNIFORM_BOOLEAN_32,3,3,,0.0,8
cagen,MCA_7,4,1,,0.14,54340
cagen,UNIFORM_ALL_39,4,2,,16.57,221038
cagen,BOOLC_9,2,2,,0.06,13
iposolver,UNIFORM_BOOLEAN_3,2,2,,0.0,9
pmedici,UNIFORM_ALL_3,2,1,,3.01,336
appts,MCA_39,3,2,,55.07,444
pmedici,MCAC_30,2,1,Invalid,63.1,4569
appts,UNIFORM_BOOLEAN_10,2,2,,13.01,8
appts,UNIFORM_ALL_4,3,3,,300.13,5448
appts,UNIFORM_BOOLEAN_45,2,2,,10.27,6
pmedici,MCA_28,4,1,Timeout,300.1,0
pmedici,UNIFORM_BOOLEAN_0,2,2,,1.85,15
iposolver,UNIFORM_ALL_5,5,1,,18.1,196106
cagen,UNIFORM_ALL_8,4,3,,0.42,104976
appts,BOOLC_4,3,2,Invalid,45.32,25
cagen,BOOLC_26,3,3,,0.0,8
appts,MCAC_0,3,2,Timeout,300.12,0
cagen,UNIFORM_ALL_27,2,2,,0.0,462
appts,MCAC_21,3,1,Timeout,300.14,0
cagen,BOOLC_40,4,2,,0.01,84
appts,MCA_41,2,3,,43.44,1813
cagen,BOOLC_15,4,2,,0.01,80
appts,MCA_14,2,3,,38.15,1540
iposolver,UNIFORM_ALL_33,4,3,Timeout,300.05,0
iposolver,MCA_29,2,3,,0.43,1922
cagen,BOOLC_25,3,1,,0.0,10
appts,MCA_42,2,1,,35.66,1040
appts,MCAC_22,3,3,Timeout,300.15,0
iposolver,UNIFORM_ALL_30,4,1,,34.21,42998
appts,MCA_17,2,1,,29.44,480
cagen,MCA_20,4,1,,1.05,332643
cagen,MCAC_7,2,1,,0.0,46
iposolver,MCA_37,4,3,Timeout,300.01,0
pmedici,MCA_35,2,3,,18.6,2686
cagen,UNIFORM_BOOLEAN_24,3,1,,0.0,28
iposolver,UNIFORM_BOOLEAN_31,3,1,,0.0,20
cagen,MCA_4,4,3,,7.96,489817
pmedici,UNIFORM_ALL_0,2,3,,3.73,317
appts,UNIFORM_ALL_7,3,1,,241.2,181
pmedici,MCAC_33,2,3,Timeout,300.12,0
cagen,MCA_42,3,2,,0.16,21480
cagen,UNIFORM_BOOLEAN_20,3,3,,0.0,8
cagen,MCA_17,3,2,,0.04,7200
cagen,MCA_24,4,3,,65.89,2055578
pmedici,MCA_31,2,1,,2.34,539
cagen,MCAC_3,2,3,,0.0,98
cagen,UNIFORM_BOOLEAN_46,4,2,,0.0,50
cagen,UNIFORM_BOOLEAN_13,4,2,,0.0,52
pmedici,MCAC_37,2,1,Invalid,2.08,10
appts,UNIFORM_ALL_3,3,3,,300.12,3055
appts,UNIFORM_BOOLEAN_17,2,2,,6.4,4
appts,MCAC_38,5,1,Timeout,302.48,0
appts,UNIFORM_BOOLEAN_42,2,2,,14.01,8
cagen,MCA_0,4,1,,0.0,460
iposolver,UNIFORM_BOOLEAN_35,3,3,,0.01,22
cagen,UNIFORM_BOOLEAN_3,5,1,,0.01,123
pmedici,UNIFORM_ALL_4,2,1,,4.07,521
iposolver,UNIFORM_BOOLEAN_4,2,2,,0.0,9
pmedici,UNIFORM_BOOLEAN_7,2,2,,1.9,14
appts,BOOLC_19,5,1,Timeout,302.05,0
appts,BOOLC_3,3,2,Invalid,49.88,15
iposolver,UNIFORM_ALL_2,5,1,Timeout,300.07,0
pmedici,MCAC_8,2,1,Timeout,300.14,0
cagen,MCAC_35,4,1,Timeout,300.0,0
appts,MCA_46,2,3,,34.31,918
iposolver,UNIFORM_BOOLEAN_18,2,2,,0.0,7
appts,MCAC_26,3,1,Timeout,300.13,0
pmedici,BOOLC_48,4,1,Invalid,3.16,81
appts,MCA_13,2,3,,44.9,1911
iposolver,UNIFORM_ALL_34,4,3,,0.36,775
cagen,BOOLC_12,4,2,,0.45,4
pmedici,MCAC_29,4,1,Timeout,300.12,0
cagen,BOOLC_21,3,3,,0.0,8
appts,MCAC_7,3,2,,2.85,184
cagen,UNIFORM_ALL_20,2,2,,0.01,678
appts,UNIFORM_ALL_40,4,1,Timeout,300.2,0
cagen,UNIFORM_BOOLEAN_36,4,3,,0.01,66
appts,BOOLC_44,4,1,Invalid,107.74,39
appts,BOOLC_11,4,1,,8.16,2
pmedici,MCAC_0,3,1,Timeout,300.12,0
cagen,MCA_32,3,3,,0.06,29304
iposolver,MCA_25,3,1,,1.23,60760
iposolver,UNIFORM_BOOLEAN_45,3,2,,0.0,12
pmedici,BOOLC_15,5,1,Invalid,9.09,207
iposolver,UNIFORM_BOOLEAN_10,3,2,,0.02,27
pmedici,BOOLC_40,5,1,Invalid,10.49,217
cagen,UNIFORM_ALL_28,3,2,,0.1,2337
iposolver,UNIFORM_BOOLEAN_23,4,3,,0.22,71
appts,UNIFORM_BOOLEAN_32,2,3,,7.27,4
cagen,BOOLC_29,2,3,,0.0,7
pmedici,UNIFORM_ALL_27,2,3,,5.78,838
cagen,UNIFORM_BOOLEAN_28,2,3,,0.0,6
cagen,MCAC_23,3,1,,0.05,33
pmedici,MCA_39,3,1,,3.48,545
appts,MCAC_30,4,1,Timeout,300.26,0
iposolver,UNIFORM_ALL_22,3,3,,114.13,21438
iposolver,UNIFORM_ALL_11,4,2,,34.24,42998
appts,MCA_36,2,2,,41.64,1776
cagen,BOOLC_6,3,2,,0.7,32
pmedici,UNIFORM_BOOLEAN_24,2,2,,1.84,19
iposolver,UNIFORM_ALL_44,4,2,,11.35,5085
cagen,MCAC_27,3,3,,0.11,210
cagen,MCA_28,5,1,,1.6,148200
cagen,MCAC_14,4,2,,8.11,142271
pmedici,UNIFORM_ALL_23,2,1,,7.92,831
cagen,MCAC_41,4,2,Timeout,300.01,0
appts,UNIFORM_BOOLEAN_28,4,1,,21.93,16
cagen,BOOLC_33,4,1,,52.77,80
iposolver,UNIFORM_BOOLEAN_39,2,1,,0.0,11
pmedici,UNIFORM_BOOLEAN_46,5,1,,2.31,114
iposolver,UNIFORM_ALL_26,3,1,,0.2,1520
pmedici,UNIFORM_BOOLEAN_13,5,1,,3.3,148
appts,UNIFORM_ALL_22,3,2,,300.17,20632
cagen,MCA_36,3,1,,0.21,56835
iposolver,MCA_21,3,3,,38.78,51659
appts,BOOLC_26,3,2,,19.18,8
appts,UNIFORM_BOOLEAN_7,4,1,,32.44,21
cagen,UNIFORM_ALL_3,5,1,,144.3,518843
pmedici,MCA_45,2,2,,1.9,10
iposolver,MCA_47,4,2,,0.39,4580
pmedici,MCA_10,2,2,,11.85,2327
iposolver,MCA_12,4,2,Timeout,300.01,0
iposolver,UNIFORM_BOOLEAN_27,4,1,,0.0,29
pmedici,MCAC_43,2,2,Timeout,300.16,0
iposolver,MCA_6,4,2,Timeout,300.08,0
pmedici,MCAC_16,2,2,Invalid,124.92,5658
pmedici,BOOLC_22,2,2,Invalid,2.02,39
appts,UNIFORM_BOOLEAN_36,2,1,,14.49,8
pmedici,MCA_20,5,1,Timeout,300.13,0
pmedici,MCAC_7,3,1,Invalid,2.33,194
cagen,MCA_35,3,3,,0.49,77943
appts,BOOLC_43,4,1,Invalid,300.15,61
cagen,UNIFORM_BOOLEAN_31,4,3,,0.0,44
appts,UNIFORM_ALL_47,4,1,Timeout,300.15,0
appts,BOOLC_16,4,1,,248.53,9
appts,UNIFORM_ALL_12,4,1,,264.85,36
iposolver,UNIFORM_BOOLEAN_24,4,3,,0.32,75
appts,UNIFORM_BOOLEAN_35,2,3,,13.99,7
appts,MCAC_8,2,2,,107.42,1435
pmedici,BOOLC_12,5,1,,2.61,4
cagen,UNIFORM_ALL_49,4,3,,1.33,38709
iposolver,UNIFORM_BOOLEAN_42,3,2,,0.02,28
appts,MCAC_29,2,1,,25.77,1891
pmedici,BOOLC_47,5,1,Invalid,40.93,258
appts,MCA_49,3,3,,229.97,8816
cagen,MCAC_24,3,1,,0.26,39239
cagen,MCA_18,2,2,,0.0,46
pmedici,UNIFORM_ALL_20,2,3,,16.79,1267
cagen,BOOLC_1,3,2,,0.0,24
pmedici,UNIFORM_BOOLEAN_23,2,2,,1.91,18
iposolver,UNIFORM_ALL_16,4,2,,0.26,74
appts,MCA_31,2,2,,31.16,539
iposolver,UNIFORM_ALL_43,4,2,Timeout,300.05,0
appts,MCAC_37,4,1,,137.51,8
pmedici,MCAC_38,3,1,,130.81,3
appts,UNIFORM_BOOLEAN_18,3,2,,21.49,12
iposolver,UNIFORM_ALL_25,3,3,,0.01,70
cagen,MCAC_13,4,2,,0.71,67068
pmedici,UNIFORM_ALL_24,2,1,,6.69,685
cagen,MCAC_46,4,2,Timeout,300.0,0
cagen,MCAC_8,3,1,,3.23,44941
cagen,MCAC_20,3,3,,0.01,4
pmedici,UNIFORM_BOOLEAN_41,5,1,,2.27,95
appts,UNIFORM_ALL_8,2,1,,34.82,348
pmedici,UNIFORM_BOOLEAN_14,5,1,,3.73,158
iposolver,UNIFORM_ALL_21,3,1,,0.02,2008
cagen,BOOLC_34,4,1,,19.23,78
iposolver,MCA_40,4,2,,0.0,480
pmedici,MCA_42,2,2,,8.01,1151
cagen,UNIFORM_BOOLEAN_35,4,1,,0.0,50
cagen,UNIFORM_ALL_4,5,1,,146.1,1521485
iposolver,UNIFORM_ALL_9,4,3,,80.63,16749
iposolver,MCA_15,4,2,Timeout,300.08,0
pmedici,MCA_17,2,2,,3.26,504
iposolver,MCA_26,3,3,,43.23,104124
appts,BOOLC_21,3,2,,4.97,8
appts,UNIFORM_ALL_25,3,2,,45.12,50
cagen,MCA_31,3,1,,0.0,1078
appts,UNIFORM_BOOLEAN_0,4,1,,48.17,24
cagen,UNIFORM_ALL_18,4,1,,2.06,42439
pmedici,MCAC_44,2,2,,1.98,86
iposolver,UNIFORM_BOOLEAN_20,4,1,,0.0,16
pmedici,BOOLC_25,2,2,Invalid,1.98,18
pmedici,MCAC_11,2,2,,2.75,114
appts,UNIFORM_BOOLEAN_31,2,1,,11.69,6
cagen,MCAC_13,4,3,,0.66,67068
cagen,MCA_49,2,1,,0.01,1103
cagen,MCAC_46,4,3,Timeout,300.0,0
cagen,UNIFORM_BOOLEAN_18,5,1,,0.0,56
cagen,MCAC_20,3,2,,0.01,4
appts,UNIFORM_BOOLEAN_49,3,1,,75.17,18
appts,MCA_35,2,1,,47.77,2162
iposolver,UNIFORM_ALL_12,4,1,,0.21,71
pmedici,UNIFORM_BOOLEAN_27,2,1,,1.97,16
cagen,BOOLC_5,3,1,,0.18,1
cagen,UNIFORM_ALL_35,5,1,Timeout,300.01,0
iposolver,UNIFORM_ALL_47,4,1,Timeout,300.06,0
appts,BOOLC_8,2,1,,12.55,6
iposolver,UNIFORM_ALL_9,4,2,,80.56,16749
pmedici,MCA_42,2,3,,8.77,1086
iposolver,MCA_40,4,3,,0.0,480
pmedici,BOOLC_7,5,1,Invalid,15.08,129
pmedici,MCA_17,2,3,,3.25,512
iposolver,MCA_15,4,3,Timeout,300.08,0
appts,UNIFORM_ALL_25,3,3,,61.53,50
iposolver,MCA_26,3,2,,43.22,104124
appts,BOOLC_21,3,3,,5.09,8
iposolver,UNIFORM_BOOLEAN_46,3,1,,0.01,22
cagen,BOOLC_19,5,1,,247.58,210
appts,MCA_3,5,1,Timeout,302.72,0
iposolver,UNIFORM_BOOLEAN_13,3,1,,0.01,23
pmedici,MCAC_44,2,3,,1.96,86
pmedici,MCAC_11,2,3,,2.62,110
pmedici,BOOLC_25,2,3,Invalid,2.09,17
pmedici,UNIFORM_BOOLEAN_39,4,1,,2.61,76
appts,UNIFORM_ALL_21,3,1,,193.88,1765
cagen,MCA_35,3,2,,0.47,77943
appts,BOOLC_25,3,1,,24.05,10
cagen,UNIFORM_BOOLEAN_31,4,2,,0.0,44
iposolver,MCA_44,4,1,,13.6,1646453
pmedici,MCA_46,2,1,,6.72,1047
iposolver,MCA_11,4,1,,102.56,522589
pmedici,MCA_13,2,1,,22.28,2357
iposolver,UNIFORM_BOOLEAN_24,4,2,,0.34,75
pmedici,MCAC_40,2,1,,2.0,85
iposolver,MCA_5,4,1,Timeout,300.14,0
appts,UNIFORM_BOOLEAN_35,2,2,,13.4,7
appts,MCAC_8,2,3,,103.82,1435
pmedici,BOOLC_21,2,1,Invalid,1.93,16
pmedici,MCAC_15,2,1,Timeout,300.13,0
cagen,UNIFORM_ALL_49,4,2,,1.42,38709
iposolver,UNIFORM_BOOLEAN_42,3,3,,0.02,28
appts,MCA_49,3,2,,237.53,8816
cagen,MCA_18,2,3,,0.0,46
cagen,MCAC_17,4,1,,0.0,162
pmedici,UNIFORM_ALL_20,2,2,,18.66,1271
iposolver,UNIFORM_ALL_16,4,3,,0.28,74
appts,MCA_31,2,3,,31.83,539
cagen,BOOLC_1,3,3,,0.0,24
pmedici,UNIFORM_BOOLEAN_23,2,3,,1.98,14
iposolver,UNIFORM_ALL_43,4,3,Timeout,300.04,0
iposolver,UNIFORM_ALL_25,3,2,,0.01,70
appts,UNIFORM_BOOLEAN_18,3,3,,21.84,12
cagen,MCAC_27,3,2,,0.09,210
cagen,MCAC_14,4,3,,8.07,142271
cagen,MCAC_41,4,3,Timeout,300.0,0
pmedici,UNIFORM_BOOLEAN_20,2,1,,1.92,10
cagen,BOOLC_2,3,1,,0.0,20
appts,MCA_32,2,1,,41.3,1628
cagen,UNIFORM_ALL_32,5,1,,0.16,161051
iposolver,UNIFORM_ALL_40,4,1,Timeout,300.07,0
iposolver,MCA_21,3,2,,38.75,51659
appts,BOOLC_26,3,3,,20.84,8
appts,UNIFORM_ALL_22,3,3,,300.16,20632
iposolver,MCA_47,4,3,,0.38,4580
pmedici,MCA_45,2,3,,1.99,16
iposolver,MCA_12,4,3,Timeout,300.01,0
pmedici,MCA_10,2,3,,12.72,2308
pmedici,BOOLC_0,5,1,Invalid,2.68,51
pmedici,MCAC_43,2,3,Timeout,300.12,0
pmedici,BOOLC_22,2,3,Invalid,1.96,37
pmedici,MCAC_16,2,3,Invalid,120.34,5911
iposolver,MCA_6,4,3,Timeout,300.09,0
appts,MCA_4,5,1,Timeout,302.55,0
iposolver,UNIFORM_BOOLEAN_41,3,1,,0.0,20
iposolver,UNIFORM_BOOLEAN_14,3,1,,0.01,24
cagen,UNIFORM_BOOLEAN_36,4,2,,0.01,66
pmedici,MCA_41,2,1,,32.94,2473
iposolver,MCA_43,4,1,Timeout,300.03,0
pmedici,MCA_14,2,1,,6.86,1602
appts,BOOLC_22,3,1,Invalid,86.62,21
appts,UNIFORM_ALL_26,3,1,,300.15,1317
cagen,MCA_32,3,2,,0.06,29304
iposolver,UNIFORM_BOOLEAN_45,3,3,,0.0,12
iposolver,UNIFORM_BOOLEAN_10,3,3,,0.02,27
pmedici,MCAC_47,2,1,,1.81,7
cagen,UNIFORM_ALL_28,3,3,,0.1,2337
iposolver,UNIFORM_BOOLEAN_23,4,2,,0.22,71
appts,MCAC_48,5,1,Timeout,302.35,0
cagen,BOOLC_29,2,2,,0.0,7
appts,UNIFORM_BOOLEAN_32,2,2,,5.96,4
pmedici,MCAC_12,2,1,Invalid,1.95,82
pmedici,BOOLC_26,2,1,Invalid,1.8,18
cagen,MCAC_10,4,1,Timeout,300.0,0
cagen,UNIFORM_BOOLEAN_28,2,2,,0.0,6
cagen,MCAC_45,4,1,,41.6,586515
pmedici,UNIFORM_ALL_27,2,2,,5.41,821
iposolver,UNIFORM_ALL_22,3,2,,114.16,21438
cagen,BOOLC_6,3,3,,0.73,32
pmedici,BOOLC_38,4,1,Invalid,2.32,63
pmedici,UNIFORM_BOOLEAN_24,2,3,,1.86,14
iposolver,UNIFORM_ALL_11,4,3,,34.23,42998
appts,MCA_36,2,3,,40.92,1776
iposolver,UNIFORM_ALL_44,4,3,,11.39,5085
cagen,UNIFORM_BOOLEAN_20,3,2,,0.0,8
cagen,MCA_42,3,3,,0.19,21480
cagen,MCA_17,3,3,,0.05,7200
cagen,MCAC_3,2,2,,0.0,98
cagen,UNIFORM_BOOLEAN_46,4,3,,0.0,50
appts,BOOLC_34,4,1,Invalid,130.92,53
appts,UNIFORM_ALL_30,4,1,,300.14,41558
cagen,MCA_24,4,2,,68.87,2055578
cagen,UNIFORM_BOOLEAN_13,4,3,,0.0,52
appts,UNIFORM_ALL_3,3,2,,300.12,3057
appts,UNIFORM_BOOLEAN_17,2,3,,6.11,4
appts,UNIFORM_BOOLEAN_42,2,3,,13.7,8
iposolver,UNIFORM_BOOLEAN_35,3,2,,0.01,22
pmedici,BOOLC_30,5,1,Invalid,27.43,308
iposolver,UNIFORM_BOOLEAN_4,2,3,,0.0,9
pmedici,UNIFORM_BOOLEAN_7,2,3,,1.78,22
pmedici,MCA_49,3,1,Timeout,300.13,0
appts,BOOLC_3,3,3,Invalid,40.56,15
appts,MCA_46,2,2,,35.33,918
iposolver,UNIFORM_BOOLEAN_18,2,3,,0.0,7
cagen,BOOLC_12,4,3,,0.49,4
appts,MCA_13,2,2,,43.85,1911
iposolver,UNIFORM_ALL_34,4,2,,0.35,775
cagen,BOOLC_21,3,2,,0.0,8
appts,MCAC_40,4,1,,64.92,85
appts,MCAC_7,3,3,,2.91,184
appts,MCAC_15,4,1,Timeout,300.23,0
cagen,UNIFORM_ALL_20,2,3,,0.02,678
iposolver,MCA_29,2,2,,0.43,1922
pmedici,BOOLC_8,4,1,Invalid,2.06,45
